idx,stages,latency,critσ,combHits,dspHits,baseE,rawE,warE,wawE,flagWR,flagWAW,finalE
2000,2,2,0.5,0,0,2,0,0,0,0,0,2
2001,2,2,0.5,0,0,2,0,0,0,0,0,2
2002,1,1,0.0,0,0,1,0,0,0,0,0,1
2003,2,2,2.0,1,0,3,1,0,0,0,0,4
2004,2,2,0.5,0,0,2,0,0,0,0,0,2
2005,2,2,1.0,0,0,1,0,0,0,0,0,1
2006,2,2,0.5,0,0,2,0,0,0,0,0,2
2007,2,2,0.5,0,0,2,1,0,0,0,0,3
2008,3,3,2.160246899469287,1,0,5,1,0,0,0,0,6
2009,2,2,0.5,0,0,2,0,0,0,0,0,2
2010,2,2,1.0,0,0,1,0,0,0,0,0,1
2011,2,2,1.0,0,0,1,0,0,0,0,0,1
2012,1,1,0.0,0,0,1,0,0,0,0,0,1
2013,2,2,2.0,1,0,3,1,0,0,0,0,4
2014,2,2,0.5,0,0,2,0,0,0,0,0,2
2015,2,2,1.0,0,0,1,0,0,0,0,0,1
2016,2,2,1.0,0,0,1,0,0,0,0,0,1
2017,1,1,0.0,0,0,1,0,0,0,0,0,1
2018,2,2,2.0,1,0,3,1,0,0,0,0,4
2019,2,2,0.5,0,0,2,0,0,0,0,0,2
2020,2,2,0.5,0,0,2,1,0,0,0,0,3
2021,3,3,2.160246899469287,1,0,5,1,0,0,0,0,6
2022,2,2,0.5,0,0,2,0,0,0,0,0,2
2023,2,2,0.0,0,0,1,0,0,0,0,0,1
2024,2,2,1.0,0,0,1,0,0,0,0,0,1
2025,2,2,1.0,0,0,1,0,0,0,0,0,1
2026,2,2,1.0,0,0,1,0,0,0,0,0,1
2027,2,2,1.0,0,0,1,0,0,0,0,0,1
2028,3,3,0.9428090415820634,0,0,2,1,0,0,0,0,3
2029,7,7,1.0497813183356477,5,0,20,30,25,9,0,0,84
2030,2,2,0.5,0,0,2,0,0,0,0,0,2
2031,2,2,0.5,0,0,2,0,0,1,0,0,3
2032,2,2,0.5,0,0,2,0,0,0,0,0,2
2033,1,1,0.0,0,0,1,0,0,0,0,0,1
2034,2,2,1.0,0,0,1,0,0,0,0,0,1
2035,2,2,1.0,0,0,1,0,0,0,0,0,1
2036,2,2,1.0,0,0,1,0,0,0,0,0,1
2037,2,2,1.0,0,0,1,0,0,0,0,0,1
2038,3,3,0.9428090415820634,0,0,2,1,0,0,0,0,3
2039,7,7,1.0497813183356477,5,0,20,30,25,9,0,0,84
2040,2,2,0.5,0,0,2,0,0,0,0,0,2
2041,2,2,0.5,0,0,2,0,0,1,0,0,3
2042,2,2,0.5,0,0,2,0,0,0,0,0,2
2043,2,2,1.0,0,0,1,0,0,0,0,0,1
2044,2,2,0.0,0,0,1,0,0,0,0,0,1
2045,2,2,0.0,0,0,1,0,0,0,0,0,1
2046,2,2,1.0,0,0,1,0,0,0,0,0,1
2047,2,2,1.0,0,0,1,0,0,0,0,0,1
2048,2,2,1.0,0,0,3,1,0,0,0,0,4
2049,2,2,0.5,0,0,2,0,0,1,0,0,3
2050,2,2,1.0,0,0,1,0,0,0,0,0,1
2051,2,2,0.5,0,0,2,0,0,0,0,0,2
2052,2,2,0.0,0,0,1,0,0,0,0,0,1
2053,1,1,0.0,0,0,1,0,0,0,0,0,1
2054,2,2,1.0,0,0,1,0,0,0,0,0,1
2055,2,2,1.0,0,0,1,0,0,0,0,0,1
2056,2,2,0.0,0,0,1,0,0,0,0,0,1
2057,1,1,0.0,0,0,1,0,0,0,0,0,1
2058,2,2,0.5,0,0,2,1,0,0,0,0,3
2059,2,2,0.5,0,0,2,0,0,0,0,0,2
2060,2,2,0.5,0,0,2,1,0,0,0,0,3
2061,3,3,2.160246899469287,1,0,5,1,0,0,0,0,6
2062,2,2,0.5,0,0,2,0,0,0,0,0,2
2063,2,2,1.0,0,0,1,0,0,0,0,0,1
2064,2,2,1.0,0,0,1,0,0,0,0,0,1
2065,1,1,0.0,0,0,1,0,0,0,0,0,1
2066,2,2,2.0,1,0,3,1,0,0,0,0,4
2067,2,2,0.5,0,0,2,0,0,0,0,0,2
2068,2,2,1.0,0,0,1,0,0,0,0,0,1
2069,2,2,1.0,0,0,1,0,0,0,0,0,1
2070,1,1,0.0,0,0,1,0,0,0,0,0,1
2071,2,2,2.0,1,0,3,1,0,0,0,0,4
2072,2,2,0.5,0,0,2,0,0,0,0,0,2
2073,2,2,0.5,0,0,2,1,0,0,0,0,3
2074,3,3,2.160246899469287,1,0,5,1,0,0,0,0,6
2075,2,2,2.0,1,0,3,1,0,0,0,0,4
2076,2,2,0.5,0,0,2,0,0,0,0,0,2
2077,2,2,0.5,0,0,2,0,0,0,0,0,2
2078,1,1,0.0,0,0,1,0,0,0,0,0,1
2079,2,2,0.5,0,0,2,0,0,0,0,0,2
2080,2,2,1.0,0,0,1,0,0,0,0,0,1
2081,2,2,1.0,0,0,1,0,0,0,0,0,1
2082,1,1,0.0,0,0,1,0,0,0,0,0,1
2083,2,2,2.0,1,0,3,1,0,0,0,0,4
2084,2,2,0.0,0,0,1,0,0,0,0,0,1
2085,2,2,0.5,0,0,2,0,0,0,0,0,2
2086,2,2,1.0,1,0,5,0,0,0,0,0,5
2087,1,1,0.0,0,0,1,0,0,0,0,0,1
2088,4,4,0.7071067811865476,0,0,5,0,0,0,0,0,5
2089,2,2,1.0,0,0,1,0,0,0,0,0,1
2090,1,1,0.0,0,0,1,0,0,0,0,0,1
2091,2,2,1.0,0,0,1,0,0,0,0,0,1
2092,3,3,0.4714045207910317,0,0,3,1,1,1,0,0,6
2093,2,2,1.0,0,0,1,0,0,0,0,0,1
2094,7,7,1.6659862556700857,1,2,13,24,8,2,0,0,47
2095,2,2,0.5,0,0,2,0,0,0,0,0,2
2096,2,2,1.0,0,0,1,0,0,0,0,0,1
2097,2,2,1.0,0,0,1,0,0,0,0,0,1
2098,1,1,0.0,0,0,1,0,0,0,0,0,1
2099,1,1,0.0,0,0,1,0,0,0,0,0,1
2100,1,1,0.0,0,0,1,0,0,0,0,0,1
2101,2,2,1.0,0,0,1,0,0,0,0,0,1
2102,2,2,1.0,0,0,1,0,0,0,0,0,1
2103,1,1,0.0,0,0,1,0,0,0,0,0,1
2104,1,1,0.0,0,0,2,0,0,0,0,0,2
2105,1,1,0.0,0,0,1,0,0,0,0,0,1
2106,1,1,0.0,0,0,1,0,0,0,0,0,1
2107,2,2,0.5,0,0,2,0,0,0,0,0,2
2108,2,2,1.0,0,0,5,2,0,1,1,3,12
2109,2,2,1.0,0,0,1,0,0,0,0,0,1
2110,2,2,2.0,0,0,3,0,0,0,0,0,3
2111,1,1,0.0,0,0,1,0,0,0,0,0,1
2112,3,3,1.4142135623730951,2,0,4,1,0,1,0,0,6
2113,2,2,1.0,1,0,3,1,0,0,0,0,4
2114,2,2,1.0,0,0,1,0,0,0,0,0,1
2115,2,2,1.0,0,0,1,0,0,0,0,0,1
2116,2,2,1.0,0,0,1,0,0,0,0,0,1
2117,9,9,1.8257418583505538,5,0,44,76,74,9,11,66,279
2118,2,2,2.0,0,0,3,0,0,0,0,0,3
2119,3,3,1.8856180831641267,1,1,5,3,0,0,0,0,8
2120,1,1,0.0,0,0,1,0,0,0,0,0,1
2121,3,3,1.699673171197595,1,0,4,1,0,2,0,0,7
2122,2,2,1.0,0,0,1,0,0,0,0,0,1
2123,2,2,1.0,0,0,1,0,0,0,0,0,1
2124,1,1,0.0,0,0,1,0,0,0,0,0,1
2125,2,2,0.5,0,0,2,1,0,0,0,0,3
2126,2,2,1.0,0,0,1,0,0,0,0,0,1
2127,2,2,1.0,0,0,1,0,0,0,0,0,1
2128,2,2,0.5,0,0,2,0,0,1,0,0,3
2129,2,2,1.0,0,0,1,0,0,0,0,0,1
2130,2,2,1.0,0,0,1,0,0,0,0,0,1
2131,2,2,0.5,0,0,2,0,0,0,0,0,2
2132,2,2,1.0,0,0,1,0,0,0,0,0,1
2133,2,2,1.0,0,0,1,0,0,0,0,0,1
2134,1,1,0.0,0,0,3,1,2,0,0,0,6
2135,1,1,0.0,0,0,5,3,0,0,0,0,8
2136,6,6,1.3437096247164249,2,0,8,0,2,8,0,0,18
2137,2,2,0.0,0,0,1,0,0,0,0,0,1
2138,1,1,0.0,0,0,1,0,0,0,0,0,1
2139,1,1,0.0,0,0,1,0,0,0,0,0,1
2140,4,4,0.8660254037844386,0,2,5,3,1,0,0,0,9
2141,2,2,1.0,0,0,1,0,0,0,0,0,1
2142,3,3,0.9428090415820634,0,0,2,0,0,0,0,0,2
2143,3,3,0.9428090415820634,0,0,2,0,0,0,0,0,2
2144,1,1,0.0,0,0,1,0,0,0,0,0,1
2145,2,2,0.0,0,0,1,0,0,0,0,0,1
2146,2,2,0.5,0,1,1,0,0,0,0,0,1
2147,3,3,1.4142135623730951,2,0,4,1,0,1,0,0,6
2148,1,1,0.0,0,0,1,0,0,0,0,0,1
2149,1,1,0.0,0,0,1,0,0,0,0,0,1
2150,1,1,0.0,0,0,1,0,0,0,0,0,1
2151,2,2,1.0,0,0,1,0,0,0,0,0,1
2152,2,2,1.0,0,0,1,0,0,0,0,0,1
2153,2,2,0.5,0,0,2,0,0,0,0,0,2
2154,2,2,1.0,0,0,1,0,0,0,0,0,1
2155,2,2,1.0,0,0,1,0,0,0,0,0,1
2156,2,2,1.0,0,0,1,0,0,0,0,0,1
2157,2,2,1.0,0,0,1,0,0,0,0,0,1
2158,1,1,0.0,0,0,1,0,0,0,0,0,1
2159,1,1,0.0,0,0,1,0,0,0,0,0,1
2160,1,1,0.0,0,0,1,0,0,0,0,0,1
2161,4,4,0.8660254037844386,0,0,3,0,0,0,0,0,3
2162,4,4,1.5,1,0,5,0,1,0,0,0,6
2163,4,4,1.5,1,0,5,0,1,0,0,0,6
2164,4,4,1.5,1,0,5,0,1,0,0,0,6
2165,4,4,1.5,1,0,5,0,1,0,0,0,6
2166,1,1,0.0,0,0,1,0,0,0,0,0,1
2167,2,2,1.5,0,0,1,0,0,0,0,0,1
2168,4,4,0.8660254037844386,0,0,3,0,0,0,0,0,3
2169,2,2,1.0,0,0,1,0,0,0,0,0,1
2170,2,2,0.0,0,0,1,0,0,0,0,0,1
2171,1,1,0.0,0,0,1,0,0,0,0,0,1
2172,1,1,0.0,0,0,1,0,0,0,0,0,1
2173,2,2,1.5,0,0,1,0,0,0,0,0,1
2174,1,1,0.0,0,0,1,0,0,0,0,0,1
2175,2,2,1.0,0,0,1,0,0,0,0,0,1
2176,2,2,1.0,0,0,1,0,0,0,0,0,1
2177,1,1,0.0,0,0,1,0,0,0,0,0,1
2178,2,2,1.0,0,0,1,0,0,0,0,0,1
2179,2,2,1.0,0,0,1,0,0,0,0,0,1
2180,2,2,1.0,0,0,1,0,0,0,0,0,1
2181,2,2,1.0,0,0,1,0,0,0,0,0,1
2182,2,2,1.0,0,0,1,0,0,0,0,0,1
2183,2,2,1.0,0,0,1,0,0,0,0,0,1
2184,2,2,0.5,0,0,2,1,0,0,0,0,3
2185,2,2,1.0,1,0,5,6,0,0,0,0,11
2186,2,2,0.5,0,0,2,1,0,0,0,0,3
2187,2,2,0.5,0,0,2,1,0,0,0,0,3
2188,2,2,1.0,0,0,1,0,0,0,0,0,1
2189,3,3,0.0,0,0,2,0,0,1,0,0,3
2190,2,2,0.5,0,0,2,1,0,0,0,0,3
2191,2,2,0.0,0,0,1,0,0,0,0,0,1
2192,2,2,0.5,0,0,2,0,0,0,0,0,2
2193,2,2,0.0,0,0,1,0,0,0,0,0,1
2194,2,2,0.0,0,0,1,0,0,0,0,0,1
2195,3,3,1.4142135623730951,1,0,11,26,2,1,0,0,39
2196,2,2,0.5,0,0,2,0,0,0,0,0,2
2197,2,2,1.0,0,0,1,0,0,0,0,0,1
2198,2,2,1.0,0,0,1,0,0,0,0,0,1
2199,2,2,0.5,0,0,2,1,0,0,0,0,3
2200,2,2,1.0,1,0,5,6,0,0,0,0,11
2201,2,2,0.5,0,0,2,1,0,0,0,0,3
2202,2,2,0.5,0,0,2,1,0,0,0,0,3
2203,2,2,1.0,0,0,1,0,0,0,0,0,1
2204,3,3,0.0,0,0,2,0,0,1,0,0,3
2205,2,2,0.5,0,0,2,1,0,0,0,0,3
2206,2,2,1.0,0,0,1,0,0,0,0,0,1
2207,2,2,1.0,0,0,1,0,0,0,0,0,1
2208,2,2,0.5,0,0,2,1,0,0,0,0,3
2209,2,2,1.0,1,0,5,6,0,0,0,0,11
2210,2,2,0.5,0,0,2,1,0,0,0,0,3
2211,2,2,0.5,0,0,2,1,0,0,0,0,3
2212,2,2,1.0,0,0,1,0,0,0,0,0,1
2213,3,3,0.0,0,0,2,0,0,1,0,0,3
2214,2,2,0.5,0,0,2,1,0,0,0,0,3
2215,2,2,0.0,0,0,1,0,0,0,0,0,1
2216,2,2,1.0,0,0,1,0,0,0,0,0,1
2217,1,1,0.0,0,0,1,0,0,0,0,0,1
2218,2,2,0.5,0,0,2,1,0,0,0,0,3
2219,1,1,0.0,0,0,1,0,0,0,0,0,1
2220,2,2,1.0,0,0,1,0,0,0,0,0,1
2221,2,2,1.0,0,0,1,0,0,0,0,0,1
2222,2,2,1.0,0,0,1,0,0,0,0,0,1
2223,2,2,1.0,0,0,1,0,0,0,0,0,1
2224,2,2,1.0,0,0,1,0,0,0,0,0,1
2225,2,2,1.0,0,0,1,0,0,0,0,0,1
2226,2,2,1.0,0,0,1,0,0,0,0,0,1
2227,2,2,1.0,0,0,1,0,0,0,0,0,1
2228,2,2,0.0,0,0,1,0,0,0,0,0,1
2229,1,1,0.0,0,0,1,0,0,0,0,0,1
2230,2,2,0.5,0,0,2,1,0,0,0,0,3
2231,2,2,1.0,0,0,1,0,0,0,0,0,1
2232,2,2,0.0,0,0,1,0,0,0,0,0,1
2233,1,1,0.0,0,0,1,0,0,0,0,0,1
2234,2,2,1.0,0,0,1,0,0,0,0,0,1
2235,2,2,0.0,0,0,1,0,0,0,0,0,1
2236,1,1,0.0,0,0,1,0,0,0,0,0,1
2237,2,2,0.5,0,0,2,1,0,0,0,0,3
2238,2,2,0.5,0,0,2,1,0,0,0,0,3
2239,1,1,0.0,0,0,1,0,0,0,0,0,1
2240,3,3,0.0,0,0,2,0,0,0,0,0,2
2241,2,2,1.0,0,0,1,0,0,0,0,0,1
2242,2,2,1.0,0,0,1,0,0,0,0,0,1
2243,2,2,1.0,0,0,1,0,0,0,0,0,1
2244,1,1,0.0,0,0,2,1,0,0,0,0,3
2245,2,2,1.0,0,0,1,0,0,0,0,0,1
2246,1,1,0.0,0,0,1,0,0,0,0,0,1
2247,3,3,0.9428090415820634,0,0,2,1,0,0,0,0,3
2248,2,2,0.0,0,0,1,0,0,0,0,0,1
2249,2,2,1.0,0,0,1,0,0,0,0,0,1
2250,2,2,1.0,0,0,1,0,0,0,0,0,1
2251,1,1,0.0,0,0,1,0,0,0,0,0,1
2252,1,1,0.0,0,0,2,1,0,0,0,0,3
2253,1,1,0.0,0,0,1,0,0,0,0,0,1
2254,3,3,0.9428090415820634,0,0,3,0,0,0,0,0,3
2255,2,2,0.0,0,0,1,0,0,0,0,0,1
2256,1,1,0.0,0,0,1,0,0,0,0,0,1
2257,1,1,0.0,0,0,1,0,0,0,0,0,1
2258,1,1,0.0,0,0,1,0,0,0,0,0,1
2259,2,2,1.0,0,0,1,0,0,0,0,0,1
2260,1,1,0.0,0,0,3,0,2,0,0,0,5
2261,2,2,1.0,0,0,1,0,0,0,0,0,1
2262,2,2,2.5,1,0,2,0,0,0,0,0,2
2263,2,2,0.0,0,0,1,0,0,0,0,0,1
2264,2,2,2.0,0,0,3,3,0,0,0,0,6
2265,3,3,2.0548046676563256,1,0,5,5,3,1,0,0,14
2266,1,1,0.0,0,0,1,0,0,0,0,0,1
2267,1,1,0.0,0,0,1,0,0,0,0,0,1
2268,1,1,0.0,0,0,4,0,0,0,1,0,4
2269,2,2,1.0,0,0,4,0,0,1,0,0,4
2270,3,3,0.9428090415820634,0,0,3,0,0,0,0,0,3
2271,1,1,0.0,0,0,1,0,0,0,0,0,1
2272,2,2,1.0,0,0,1,0,0,0,0,0,1
2273,2,2,0.0,0,0,1,0,0,0,0,0,1
2274,1,1,0.0,0,0,1,0,0,0,0,0,1
2275,1,1,0.0,0,0,1,0,0,0,0,0,1
2276,1,1,0.0,0,0,1,0,0,0,0,0,1
2277,2,2,0.0,0,0,1,0,0,0,0,0,1
2278,2,2,0.0,0,0,1,0,0,0,0,0,1
2279,2,2,0.0,0,0,1,0,0,0,0,0,1
2280,2,2,0.0,0,0,1,0,0,0,0,0,1
2281,1,1,0.0,0,0,3,0,0,0,0,0,2
2282,1,1,0.0,0,0,1,0,0,0,0,0,1
2283,3,3,0.9428090415820634,0,0,3,0,0,0,0,0,3
2284,1,1,0.0,0,0,1,0,0,0,0,0,1
2285,2,2,1.0,0,0,1,0,0,0,0,0,1
2286,2,2,2.5,1,0,7,4,0,1,2,0,14
2287,2,2,1.5,0,0,7,4,0,1,2,0,14
2288,2,2,2.5,1,0,7,4,0,1,2,0,14
2289,2,2,1.5,0,0,7,4,0,1,2,0,14
2290,2,2,1.5,0,0,7,4,0,1,2,0,14
2291,2,2,1.5,0,0,7,4,0,1,2,0,14
2292,4,4,0.0,0,0,3,0,0,3,0,0,6
2293,2,2,1.0,0,0,1,0,0,0,0,0,1
2294,2,2,1.0,0,0,1,0,0,0,0,0,1
2295,3,3,1.247219128924647,1,0,9,4,0,1,3,0,17
2296,3,3,0.816496580927726,1,0,10,13,4,2,3,0,32
2297,3,3,0.4714045207910317,2,0,10,12,2,2,3,0,29
2298,3,3,0.4714045207910317,2,0,10,12,2,2,3,0,29
2299,3,3,0.9428090415820634,0,0,5,6,0,0,0,0,11
2300,3,3,0.4714045207910317,0,0,7,1,0,1,2,0,11
2301,2,2,1.0,0,0,1,0,0,0,0,0,1
2302,3,3,0.4714045207910317,0,0,7,1,0,1,2,0,11
2303,1,1,0.0,0,0,1,0,0,0,0,0,1
2304,3,3,2.3570226039551585,2,0,8,2,0,2,4,4,20
2305,1,1,0.0,0,0,1,0,0,0,0,0,1
2306,2,2,1.0,0,0,1,0,0,0,0,0,1
2307,2,2,1.0,0,0,1,0,0,0,0,0,1
2308,2,2,0.5,0,0,2,0,0,0,0,0,2
2309,3,3,1.247219128924647,1,0,9,4,0,1,3,0,17
2310,3,3,0.816496580927726,1,0,10,13,4,2,3,0,32
2311,3,3,0.4714045207910317,2,0,10,12,2,2,3,0,29
2312,3,3,0.4714045207910317,2,0,10,12,2,2,3,0,29
2313,3,3,0.9428090415820634,0,0,5,6,0,0,0,0,11
2314,2,2,1.5,1,0,5,6,0,0,0,0,11
2315,2,2,1.0,0,0,1,0,0,0,0,0,1
2316,2,2,0.5,0,0,2,0,0,1,0,0,3
2317,15,15,1.0624918300339485,7,0,50,146,37,21,61,104,419
2318,2,2,0.0,0,0,1,0,0,0,0,0,1
2319,2,2,0.0,0,0,1,0,0,0,0,0,1
2320,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2321,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2322,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2323,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2324,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2325,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2326,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2327,2,2,1.0,0,0,1,0,0,0,0,0,1
2328,2,2,1.0,0,0,1,0,0,0,0,0,1
2329,1,1,0.0,0,0,1,0,0,0,0,0,1
2330,4,4,1.299038105676658,1,1,7,9,3,1,0,0,20
2331,1,1,0.0,0,0,2,0,0,0,1,0,3
2332,3,3,0.9428090415820634,2,0,13,20,4,0,0,0,36
2333,2,2,0.5,0,0,1,0,0,0,0,0,1
2334,2,2,1.0,0,0,1,0,0,0,0,0,1
2335,2,2,1.0,0,0,1,0,0,0,0,0,1
2336,2,2,0.5,0,0,2,0,0,0,0,0,2
2337,2,2,1.0,0,0,1,0,0,0,0,0,1
2338,2,2,1.0,0,0,1,0,0,0,0,0,1
2339,2,2,1.0,0,0,1,0,0,0,0,0,1
2340,2,2,1.0,0,0,1,0,0,0,0,0,1
2341,2,2,1.0,0,0,1,0,0,0,0,0,1
2342,2,2,1.0,0,0,1,0,0,0,0,0,1
2343,2,2,1.0,0,0,1,0,0,0,0,0,1
2344,2,2,1.0,0,0,1,0,0,0,0,0,1
2345,2,2,1.0,0,0,1,0,0,0,0,0,1
2346,1,1,0.0,0,0,3,1,0,0,1,0,5
2347,1,1,0.0,0,0,1,0,0,0,0,0,1
2348,2,2,0.0,0,0,1,0,0,0,0,0,1
2349,1,1,0.0,0,0,1,0,0,0,0,0,1
2350,3,3,0.4714045207910317,0,0,3,1,0,0,0,0,4
2351,2,2,0.0,0,0,1,0,0,0,0,0,1
2352,1,1,0.0,0,0,1,0,0,0,0,0,1
2353,1,1,0.0,0,0,1,0,0,0,0,0,1
2354,1,1,0.0,0,0,4,4,1,0,0,0,9
2355,1,1,0.0,0,0,1,0,0,0,0,0,1
2356,1,1,0.0,0,0,1,0,0,0,0,0,1
2357,3,3,0.4714045207910317,2,0,10,4,1,4,4,4,27
2358,2,2,2.5,1,0,2,0,0,0,0,0,2
2359,4,4,0.0,0,0,3,0,0,3,0,0,6
2360,2,2,1.0,0,0,1,0,0,0,0,0,1
2361,2,2,1.0,0,0,1,0,0,0,0,0,1
2362,3,3,2.0548046676563256,1,0,4,1,0,0,0,0,5
2363,2,2,0.0,0,0,1,0,0,0,0,0,1
2364,1,1,0.0,0,0,2,1,0,0,0,0,3
2365,2,2,1.0,0,0,1,0,0,0,0,0,1
2366,2,2,1.0,0,0,1,0,0,0,0,0,1
2367,2,2,2.5,1,0,2,0,0,0,0,0,2
2368,2,2,1.0,0,0,1,0,0,0,0,0,1
2369,2,2,1.0,0,0,1,0,0,0,0,0,1
2370,2,2,0.5,0,0,2,0,0,0,0,0,2
2371,2,2,1.0,0,0,1,0,0,0,0,0,1
2372,2,2,1.0,0,0,1,0,0,0,0,0,1
2373,2,2,1.0,0,0,1,0,0,0,0,0,1
2374,1,1,0.0,0,0,1,0,0,0,0,0,1
2375,2,2,0.5,0,0,2,1,0,0,0,0,3
2376,2,2,0.5,0,0,2,0,0,0,0,0,2
2377,2,2,0.5,0,0,2,0,0,0,0,0,2
2378,2,2,0.5,0,0,2,0,0,0,0,0,2
2379,2,2,1.0,0,0,1,0,0,0,0,0,1
2380,2,2,1.0,0,0,1,0,0,0,0,0,1
2381,2,2,1.0,0,0,1,0,0,0,0,0,1
2382,2,2,0.5,0,0,2,1,0,0,0,0,3
2383,2,2,0.5,0,0,2,1,0,0,0,0,3
2384,2,2,1.0,0,0,1,0,0,0,0,0,1
2385,2,2,1.0,0,0,1,0,0,0,0,0,1
2386,2,2,1.0,0,0,1,0,0,0,0,0,1
2387,2,2,1.5,0,0,2,0,0,0,0,0,2
2388,2,2,1.0,0,0,1,0,0,0,0,0,1
2389,2,2,1.0,0,0,1,0,0,0,0,0,1
2390,2,2,1.0,0,0,1,0,0,0,0,0,1
2391,2,2,1.0,0,0,1,0,0,0,0,0,1
2392,2,2,1.0,0,0,1,0,0,0,0,0,1
2393,2,2,1.0,0,0,1,0,0,0,0,0,1
2394,2,2,1.0,0,0,1,0,0,0,0,0,1
2395,2,2,1.0,0,0,1,0,0,0,0,0,1
2396,2,2,1.0,0,0,1,0,0,0,0,0,1
2397,2,2,0.0,0,0,1,0,0,0,0,0,1
2398,2,2,0.5,0,0,2,0,0,0,0,0,2
2399,2,2,1.0,0,0,3,1,0,0,0,0,4
2400,3,3,0.4714045207910317,2,0,14,3,0,4,6,6,33
2401,1,1,0.0,0,0,3,1,0,0,0,0,4
2402,2,2,1.0,0,0,1,0,0,0,0,0,1
2403,2,2,0.0,0,0,1,0,0,0,0,0,1
2404,1,1,0.0,0,0,2,1,0,0,0,0,3
2405,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2406,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2407,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2408,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2409,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2410,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2411,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2412,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2413,2,2,2.5,1,0,2,0,0,0,0,0,2
2414,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2415,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2416,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2417,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2418,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2419,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2420,4,4,0.82915619758885,0,0,8,7,1,1,2,0,19
2421,4,4,1.299038105676658,1,1,7,9,3,1,0,0,20
2422,3,3,2.0548046676563256,1,0,4,1,0,0,0,0,5
2423,3,3,0.4714045207910317,0,1,3,3,0,0,0,0,6
2424,3,3,2.3570226039551585,2,0,8,2,0,2,4,4,20
2425,1,1,0.0,0,0,1,0,0,0,0,0,1
2426,1,1,0.0,0,0,1,0,0,0,0,0,1
2427,4,4,1.299038105676658,3,0,8,2,1,1,0,0,12
2428,2,2,2.5,1,0,2,0,0,0,0,0,2
2429,2,2,1.0,0,0,1,0,0,0,0,0,1
2430,1,1,0.0,0,0,3,1,0,0,1,0,5
2431,1,1,0.0,0,0,1,0,0,0,0,0,1
2432,2,2,0.5,0,0,1,0,0,0,0,0,1
2433,1,1,0.0,0,0,2,0,0,0,1,0,3
2434,3,3,0.9428090415820634,2,0,13,20,4,0,0,0,36
2435,2,2,1.0,0,0,1,0,0,0,0,0,1
2436,2,2,1.0,0,0,1,0,0,0,0,0,1
2437,2,2,2.5,1,0,2,0,0,0,0,0,2
2438,7,7,1.1952286093343936,3,0,24,51,35,9,0,0,119
2439,1,1,0.0,0,0,1,0,0,0,0,0,1
2440,3,3,0.4714045207910317,0,0,3,1,0,0,0,0,4
2441,2,2,0.0,0,0,1,0,0,0,0,0,1
2442,1,1,0.0,0,0,1,0,0,0,0,0,1
2443,1,1,0.0,0,0,1,0,0,0,0,0,1
2444,1,1,0.0,0,0,4,4,1,0,0,0,9
2445,1,1,0.0,0,0,1,0,0,0,0,0,1
2446,1,1,0.0,0,0,1,0,0,0,0,0,1
2447,3,3,0.4714045207910317,2,0,10,4,1,4,4,4,27
2448,2,2,1.0,0,0,1,0,0,0,0,0,1
2449,17,17,1.1314931800983143,10,2,60,149,82,28,0,0,311
2450,3,3,2.0548046676563256,1,0,4,1,1,0,0,0,6
2451,4,4,1.479019945774904,1,1,16,10,10,0,0,0,36
2452,2,2,0.0,1,0,10,21,6,1,0,0,38
2453,1,1,0.0,0,0,1,0,0,0,0,0,1
2454,3,3,2.3570226039551585,2,0,8,2,0,2,4,4,20
2455,1,1,0.0,0,0,1,0,0,0,0,0,1
2456,1,1,0.0,0,0,2,1,0,0,0,0,3
2457,1,1,0.0,0,0,4,4,1,0,0,0,9
2458,1,1,0.0,0,0,1,0,0,0,0,0,1
2459,2,2,0.5,0,0,4,1,0,0,1,0,6
2460,2,2,0.0,0,0,3,0,0,0,0,0,3
2461,2,2,1.0,0,0,1,0,0,0,0,0,1
2462,1,1,0.0,0,0,1,0,0,0,0,0,1
2463,2,2,1.0,0,0,1,0,0,0,0,0,1
2464,1,1,0.0,0,0,1,0,0,0,0,0,1
2465,2,2,1.0,0,0,1,0,0,0,0,0,1
2466,2,2,1.0,0,0,1,0,0,0,0,0,1
