bench,src,pcs,latencies,stage_count,muops
508.namd_r/1,1/super_hot_regions:8,"0x5826d152c720,0x5826d152c724,0x5826d152c731,0x5826d152c72d,0x5826d152c741,0x5826d152c756,0x5826d152c784","4,0,0,0,0,0,0",4,VSUBSD-VSUBSD-VSUBSD-VMULSD-VFMADD132SD-VFMADD132SD-VCOMISD
508.namd_r/1,1/super_hot_regions:30,"0x5826d152c501,0x5826d152c505,0x5826d152c512,0x5826d152c50e,0x5826d152c523,0x5826d152c538,0x5826d152c54f","4,0,0,0,0,0,0",4,VSUBSD-VSUBSD-VSUBSD-VMULSD-VFMADD132SD-VFMADD132SD-VCOMISD
508.namd_r/1,1/super_hot_regions:31,"0x5826d152c50a,0x5826d152c51a,0x5826d152c54b,0x5826d152c516,0x5826d152c52d,0x5826d152c557","4,0,0,0,0,0",4,VSUBSD-VSUBSD-VSUBSD-VMULSD-VFMADD132SD-VFMADD132SD
508.namd_r/1,1/super_hot_regions:46,"0x5826d15329e0,0x5826d15329e4,0x5826d15329f1,0x5826d15329ed,0x5826d1532a01,0x5826d1532a16,0x5826d1532a44","4,0,0,0,0,0,0",4,VSUBSD-VSUBSD-VSUBSD-VMULSD-VFMADD132SD-VFMADD132SD-VCOMISD
508.namd_r/1,1/super_hot_regions:52,"0x5826d1554938,0x5826d155493c,0x5826d1554949,0x5826d1554945,0x5826d1554959,0x5826d155496e,0x5826d155499b","4,0,0,0,0,0,0",4,VSUBSD-VSUBSD-VSUBSD-VMULSD-VFMADD132SD-VFMADD132SD-VCOMISD
508.namd_r/1,1/super_hot_regions:58,"0x5826d155b080,0x5826d155b084,0x5826d155b091,0x5826d155b08d,0x5826d155b0a1,0x5826d155b0b6,0x5826d155b0e4","4,0,0,0,0,0,0",4,VSUBSD-VSUBSD-VSUBSD-VMULSD-VFMADD132SD-VFMADD132SD-VCOMISD
508.namd_r/1,1/super_hot_regions:75,"0x5826d1558010,0x5826d1558014,0x5826d1558020,0x5826d155801c,0x5826d1558030,0x5826d1558045,0x5826d1558073","4,0,0,0,0,0,0",4,VSUBSD-VSUBSD-VSUBSD-VMULSD-VFMADD132SD-VFMADD132SD-VCOMISD
508.namd_r/1,1/super_hot_regions:82,"0x5826d15427e9,0x5826d15427f1,0x5826d1542801,0x5826d15427f5,0x5826d154280a,0x5826d154281e,0x5826d1542839","4,0,0,0,0,0,0",4,VSUBSD-VSUBSD-VSUBSD-VMULSD-VFMADD132SD-VFMADD132SD-VCOMISD
