run_tag,timestamp_utc,pblock,pblock_clb_total,pblock_clb_used,pblock_dsp_total,pblock_dsp_used,total_on_chip_power_w,dynamic_power_w,device_static_power_w,fmax_mhz,wns_ns,stage_count,muops,pcs,latencies
648.exchange2_s,2025-07-11T20:01:45Z,pblock_2,2460,53,144,10,2.837,0.363,2.473,710.059,1.925,1+1+1,"MOV-IMUL, XOR-ADD, XOR-ADD","0x7bd1ede62175,0x7bd1ede62187,0x63beba662600,0x63beba66260b,0x63beba6635b0,0x63beba6635bc","1,0,1,0,1,0"
