run_tag,timestamp_utc,pblock,pblock_slice%,pblock_dsp%,slice_total,dsp_total,fmax_mhz,wns_ns,stage_count,muops,pcs,latencies
500.perlbench_r_1,2025-07-10T12:07:32Z,pblock_2,1.14,,31,0,1103.347,2.427,1+1+1,"DEC-MOVSXD, MOV-AND, XOR-MOV","0x5826d153f130,0x5826d153f138,0x5826d153f13c,0x5826d153f148,0x5826d153f151,0x5826d153f167,0x5826d153f182,0x5826d153f134,0x5826d153f140,0x5826d153f144,0x5826d153f14d,0x5826d153f156,0x5826d153f16c,0x5826d153f18f,0x5826d153c410,0x5826d153c41e,0x5826d153c423,0x5826d153c448,0x5826d153c44d,0x5826d153c465,0x5826d153c4c8","4,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0"
