bench,src,pc,latency
508.namd_r/1,1/super_hot_regions:177,0x5826d155ae88,2
508.namd_r/1,1/super_hot_regions:177,0x5826d155ae8c,2
508.namd_r/1,1/super_hot_regions:177,0x5826d155ae9d,4
508.namd_r/1,1/super_hot_regions:177,0x5826d155aeb2,4
508.namd_r/1,1/super_hot_regions:177,0x5826d155aec9,1

508.namd_r/1,1/super_hot_regions:178,0x5826d155ae84,2
508.namd_r/1,1/super_hot_regions:178,0x5826d155ae90,2
508.namd_r/1,1/super_hot_regions:178,0x5826d155ae94,2
508.namd_r/1,1/super_hot_regions:178,0x5826d155aea7,4
508.namd_r/1,1/super_hot_regions:178,0x5826d155aec5,2
508.namd_r/1,1/super_hot_regions:178,0x5826d155aed1,4

