run_tag,timestamp_utc,pblock,pblock_clb_total,pblock_clb_used,pblock_dsp_total,pblock_dsp_used,total_on_chip_power_w,dynamic_power_w,device_static_power_w,fmax_mhz,wns_ns,stage_count,muops,pcs,latencies
510.parest_r,2025-07-11T20:01:44Z,pblock_2,2460,307,144,20,2.942,0.467,2.475,423.669,0.973,1+1+1+1+1+1+1+1+1+1,"MOV-SHR-MOV, IMUL-ADD-MOV, MOV-IMUL-ADD-MOV, DEC-SUB, MOV-SAR, SUB-SAR, MOV-MOV, MOV-SUB-ADD-SHR, MOV-SHR-SUB, MOV-AND","0x61e49ab37ba0,0x61e49ab37ba2,0x61e49ab37ba4,0x61e49ab8a4de,0x61e49ab8a4e4,0x61e49ab8a4e7,0x61e49ab8a4d7,0x61e49ab8a4da,0x61e49ab8a4e1,0x61e49ab8a4e9,0x61e49ab37bd0,0x61e49ab37bd6,0x61e49ab37c95,0x61e49ab37c98,0x61e49ab37b91,0x61e49ab37b94,0x61e49ab37b98,0x61e49ab37b9b,0x61e49aaf7961,0x61e49aaf7964,0x61e49aaf7967,0x61e49aaf796a,0x7a48662a18a2,0x7a48662a18a4,0x7a48662a18a7,0x7a48662a18b8,0x7a48662a18c3","1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0"
