run_tag,timestamp_utc,pblock,pblock_clb_total,pblock_clb_used,pblock_dsp_total,pblock_dsp_used,total_on_chip_power_w,dynamic_power_w,device_static_power_w,fmax_mhz,wns_ns,stage_count,muops,pcs,latencies
649.fotonik3d_s,2025-07-11T20:01:44Z,pblock_2,2460,199,144,0,2.866,0.392,2.474,488.44,1.286,1+1+1+1+1+1+1+1+1+1,"VMOVD-VPBROADCASTB, MOV-SHL, MOV-ADD, MOV-ADD, MOV-ADD, MOVSX-MOV, ADD-MOVSXD-ADD, MOV-ADD, MOV-ADD, MOV-ADD","0x74c2dcda0f84,0x74c2dcda0f8b,0x566cf3690c10,0x566cf3690c13,0x566cf36eea3a,0x566cf36eea40,0x566cf36eeb3a,0x566cf36eeb40,0x566cf36eec3a,0x566cf36eec40,0x566cf49fe2a6,0x566cf49fe2a9,0x566cf368e322,0x566cf368e331,0x566cf368e5d6,0x566cf3685bb5,0x566cf3685bbb,0x566cf3685d85,0x566cf3685d8b,0x566cf36eed3a,0x566cf36eed40,0x566cf3690c10,0x566cf3690c13","1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0"
