idx,stages,latency,critσ,combHits,dspHits,baseE,rawE,warE,wawE,flagWR,flagWAW,finalE
103,2,2,1.0,1,0,1,0,0,0,0,0,1
104,2,2,1.0,1,0,2,0,0,0,0,0,1
105,1,1,0.0,0,0,1,0,0,0,0,0,1
106,2,2,1.0,1,0,1,0,0,0,0,0,1
107,2,2,1.0,1,0,1,0,0,0,0,0,1
108,8,8,0.33071891388307384,6,0,23,30,10,6,0,35,104
109,6,6,0.7453559924999299,5,0,20,15,5,3,0,15,58
110,2,2,0.5,1,0,2,0,0,1,0,0,3
111,1,1,0.0,0,0,1,0,0,0,0,0,1
112,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
113,2,2,1.0,1,0,1,0,0,0,0,0,1
114,2,2,0.0,1,0,1,0,0,0,0,0,1
115,2,2,1.0,1,0,1,0,0,0,0,0,1
116,5,5,0.4,3,1,5,1,0,1,0,0,7
117,2,2,1.0,1,0,1,0,0,0,0,0,1
118,1,1,0.0,0,0,1,0,0,0,0,0,1
119,2,2,0.0,1,0,3,1,0,0,0,0,4
120,2,2,0.5,1,0,2,1,0,0,0,0,3
121,2,2,0.0,1,0,1,0,0,0,0,0,1
122,1,1,0.0,0,0,1,0,0,0,0,0,1
123,2,2,0.0,1,0,1,0,0,0,0,0,1
124,2,2,1.0,1,0,1,0,0,0,0,0,1
125,3,3,0.9428090415820634,2,0,2,1,0,0,0,0,3
126,1,1,0.0,0,0,2,0,0,0,0,0,2
127,1,1,0.0,0,0,1,0,0,0,0,0,1
128,1,1,0.0,0,0,2,0,0,0,0,1,3
129,1,1,0.0,0,0,2,0,0,0,0,1,3
130,1,1,0.0,0,0,1,0,0,0,0,0,1
131,5,5,0.8,3,0,4,0,1,1,0,0,6
132,2,2,1.0,1,0,1,0,0,0,0,0,1
133,3,3,0.9428090415820634,2,0,2,1,0,0,0,0,3
134,1,1,0.0,0,0,1,0,0,0,0,0,1
135,4,4,0.4330127018922193,2,1,3,0,0,0,0,0,3
136,2,2,0.0,1,0,2,0,0,0,0,0,2
137,2,2,1.0,1,0,1,0,0,0,0,0,1
138,2,2,0.0,1,0,1,0,0,0,0,0,1
139,2,2,1.0,1,0,3,3,0,0,0,0,6
140,4,4,0.0,3,0,5,1,0,0,0,0,6
141,1,1,0.0,0,0,1,0,0,0,0,0,1
142,1,1,0.0,0,0,1,0,0,0,0,0,1
143,2,2,1.0,1,0,1,0,0,0,0,0,1
144,2,2,1.0,1,0,3,2,0,0,0,1,6
145,1,1,0.0,0,0,1,0,0,0,0,0,1
146,1,1,0.0,0,0,2,1,0,0,0,0,3
147,1,1,0.0,0,0,1,0,0,0,0,0,1
148,2,2,0.0,1,0,1,0,0,0,0,0,1
149,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
150,2,2,1.0,0,0,1,0,0,0,0,0,1
151,1,1,0.0,0,0,1,0,0,0,0,0,1
152,2,2,1.0,1,0,1,0,0,0,0,0,1
153,2,2,1.0,1,0,1,0,0,0,0,0,1
154,2,2,0.5,1,0,3,0,0,0,0,0,2
155,2,2,0.5,1,0,3,0,0,1,0,0,3
156,1,1,0.0,0,0,1,0,0,0,0,0,1
157,1,1,0.0,0,0,1,0,0,0,0,0,1
158,2,2,1.0,1,0,1,0,0,0,0,0,1
159,2,2,0.0,1,0,1,0,0,0,0,0,1
160,1,1,0.0,0,0,1,0,0,0,0,0,1
161,2,2,1.0,1,0,1,0,0,0,0,0,1
162,3,3,0.0,2,0,2,0,0,0,0,0,2
163,2,2,1.0,1,0,1,0,0,0,0,0,1
164,2,2,0.5,1,0,3,0,0,0,0,0,2
165,2,2,1.0,1,0,1,0,0,0,0,0,1
166,2,2,0.5,1,0,3,0,0,1,0,0,3
167,2,2,0.5,1,0,2,0,0,0,0,0,2
168,1,1,0.0,0,0,1,0,0,0,0,0,1
169,2,2,1.0,1,0,3,3,0,0,0,0,6
170,1,1,0.0,0,0,1,0,0,0,0,0,1
171,2,2,1.0,0,0,1,0,0,0,0,0,1
172,2,2,1.0,1,0,1,0,0,0,0,0,1
173,2,2,1.0,1,0,3,2,0,0,0,1,6
174,1,1,0.0,0,0,1,0,0,0,0,0,1
175,2,2,0.5,1,0,2,0,0,0,0,0,2
176,1,1,0.0,0,0,2,1,0,0,0,0,3
177,3,3,0.0,2,0,2,0,0,0,0,0,2
178,1,1,0.0,0,0,1,0,0,0,0,0,1
179,1,1,0.0,0,0,1,0,0,0,0,0,1
180,2,2,1.0,1,0,1,0,0,0,0,0,1
181,3,3,0.9428090415820634,2,0,4,0,0,0,0,1,5
182,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
183,1,1,0.0,0,0,1,0,0,0,0,0,1
184,1,1,0.0,0,0,1,0,0,0,0,0,1
185,1,1,0.0,0,0,1,0,0,0,0,0,1
186,3,3,0.0,2,0,2,0,0,0,0,0,2
187,2,2,1.0,1,0,1,0,0,0,0,0,1
188,2,2,0.5,1,0,3,0,0,0,0,0,2
189,2,2,0.5,1,0,3,0,0,1,0,0,3
190,2,2,1.0,1,0,1,0,0,0,0,0,1
191,1,1,0.0,0,0,1,0,0,0,0,0,1
192,1,1,0.0,0,0,1,0,0,0,0,0,1
193,1,1,0.0,0,0,1,0,0,0,0,0,1
194,5,5,0.8,4,0,11,7,0,0,2,1,20
195,2,2,1.0,1,0,1,0,0,0,0,0,1
196,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
197,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
198,2,2,1.0,1,0,3,3,0,0,0,0,6
199,1,1,0.0,0,0,1,0,0,0,0,0,1
200,2,2,0.0,1,0,1,0,0,0,0,0,1
201,2,2,1.0,1,0,1,0,0,0,0,0,1
202,2,2,1.0,1,0,1,0,0,0,0,0,1
203,1,1,0.0,0,0,1,0,0,0,0,0,1
204,1,1,0.0,0,0,1,0,0,0,0,0,1
205,1,1,0.0,0,0,1,0,0,0,0,0,1
206,2,2,1.0,0,0,1,0,0,0,0,0,1
207,2,2,1.0,1,0,1,0,0,0,0,0,1
208,1,1,0.0,0,0,1,0,0,0,0,0,1
209,1,1,0.0,0,0,1,0,0,0,0,0,1
210,2,2,1.0,1,0,1,0,0,0,0,0,1
211,2,2,1.0,1,0,1,0,0,0,0,0,1
212,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
213,1,1,0.0,0,0,1,0,0,0,0,0,1
214,4,4,0.0,3,0,5,1,0,0,0,0,6
215,2,2,0.0,1,0,1,0,0,0,0,0,1
216,2,2,1.0,1,0,1,0,0,0,0,0,1
217,2,2,1.0,1,0,1,0,0,0,0,0,1
218,1,1,0.0,0,0,1,0,0,0,0,0,1
219,2,2,0.0,1,0,1,0,0,0,0,0,1
220,2,2,1.0,1,0,3,3,0,0,0,0,6
221,1,1,0.0,0,0,1,0,0,0,0,0,1
222,2,2,1.0,1,0,1,0,0,0,0,0,1
223,2,2,1.0,1,0,3,2,0,0,0,1,6
224,1,1,0.0,0,0,1,0,0,0,0,0,1
225,1,1,0.0,0,0,1,0,0,0,0,0,1
226,1,1,0.0,0,0,2,1,0,0,0,0,3
227,1,1,0.0,0,0,1,0,0,0,0,0,1
228,1,1,0.0,0,0,1,0,0,0,0,0,1
229,2,2,1.0,1,0,1,0,0,0,0,0,1
230,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
231,1,1,0.0,0,0,1,0,0,0,0,0,1
232,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
233,2,2,1.0,1,0,1,0,0,0,0,0,1
234,2,2,0.5,1,0,3,0,0,0,0,0,2
235,2,2,0.5,1,0,3,0,0,1,0,0,3
236,2,2,1.0,1,0,1,0,0,0,0,0,1
237,2,2,0.5,1,0,2,0,0,0,0,0,2
238,4,4,0.82915619758885,1,1,3,0,1,0,0,0,4
239,2,2,1.0,1,0,1,0,0,0,0,0,1
240,4,4,0.0,3,0,3,0,0,1,0,0,4
241,2,2,1.0,1,0,1,0,0,0,0,0,1
242,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
243,3,3,0.816496580927726,1,0,3,0,2,0,0,0,5
244,2,2,1.0,1,0,1,0,0,0,0,0,1
245,1,1,0.0,0,0,2,0,0,0,0,0,2
246,2,2,0.5,1,0,2,0,0,0,0,0,2
247,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
248,1,1,0.0,0,0,1,0,0,0,0,0,1
249,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
250,1,1,0.0,0,0,1,0,0,0,0,0,1
251,2,2,1.0,1,0,3,3,0,0,0,0,6
252,1,1,0.0,0,0,1,0,0,0,0,0,1
253,4,4,1.0,2,0,3,1,0,0,0,0,4
254,1,1,0.0,0,0,1,0,0,0,0,0,1
255,4,4,1.0,2,0,3,0,0,0,0,0,3
256,1,1,0.0,0,0,1,0,0,0,0,0,1
257,3,3,0.9428090415820634,2,0,2,1,0,0,0,0,3
258,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
259,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
260,1,1,0.0,0,0,1,0,0,0,0,0,1
261,2,2,1.0,1,0,1,0,0,0,0,0,1
262,1,1,0.0,0,0,1,0,0,0,0,0,1
263,2,2,0.5,1,0,3,0,0,0,0,0,2
264,2,2,0.5,1,0,3,0,0,1,0,0,3
265,3,3,0.0,2,0,2,0,0,0,0,0,2
266,1,1,0.0,0,0,1,0,0,0,0,0,1
267,2,2,1.0,0,0,1,0,0,0,0,0,1
268,1,1,0.0,0,0,2,1,0,0,0,0,3
269,2,2,1.0,1,0,1,0,0,0,0,0,1
270,2,2,1.0,1,0,3,2,0,0,0,1,6
271,2,2,0.0,1,0,1,0,0,0,0,0,1
272,14,14,0.0,13,0,14,15,0,0,0,0,29
273,19,19,0.7292845505553168,16,0,61,74,76,9,0,0,218
274,2,2,1.0,1,0,1,0,0,0,0,0,1
275,2,2,0.0,1,0,1,0,0,0,0,0,1
276,2,2,0.0,1,0,1,0,0,0,0,0,1
277,6,6,0.7453559924999299,1,0,5,0,0,0,0,10,15
278,2,2,1.0,1,0,1,0,0,0,0,0,1
279,2,2,1.0,1,0,1,0,0,0,0,0,1
280,2,2,1.0,1,0,1,0,0,0,0,0,1
281,2,2,1.0,1,0,1,0,0,0,0,0,1
282,2,2,1.0,1,0,1,0,0,0,0,0,1
283,2,2,1.0,1,0,1,0,0,0,0,0,1
284,3,3,0.9428090415820634,2,0,2,1,0,0,0,0,3
285,2,2,1.0,1,0,1,0,0,0,0,0,1
286,2,2,1.0,1,0,1,0,0,0,0,0,1
287,13,13,0.0,12,0,20,28,24,9,0,6,87
288,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
289,3,3,0.9428090415820634,1,0,2,0,0,1,0,0,3
290,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
291,1,1,0.0,0,0,1,0,0,0,0,0,1
292,2,2,1.0,1,0,1,0,0,0,0,0,1
293,2,2,1.0,1,0,1,0,0,0,0,0,1
294,1,1,0.0,0,0,1,0,0,0,0,0,1
295,4,4,0.8660254037844386,3,0,5,0,0,0,0,6,11
296,2,2,1.0,1,0,1,0,0,0,0,0,1
297,2,2,0.0,1,0,1,0,0,0,0,0,1
298,2,2,0.0,1,0,1,0,0,0,0,0,1
299,2,2,1.0,1,0,1,0,0,0,0,0,1
300,2,2,1.0,1,0,1,0,0,0,0,0,1
301,3,3,0.4714045207910317,1,0,3,1,0,0,0,0,4
302,3,3,0.9428090415820634,1,0,2,0,0,1,0,0,3
303,2,2,1.0,1,0,1,0,0,0,0,0,1
304,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
305,2,2,1.0,1,0,1,0,0,0,0,0,1
306,2,2,0.0,1,0,1,0,0,0,0,0,1
307,2,2,0.0,1,0,1,0,0,0,0,0,1
308,1,1,0.0,0,0,1,0,0,0,0,0,1
309,2,2,0.5,1,0,2,1,0,0,0,0,3
310,2,2,0.0,1,0,1,0,0,0,0,0,1
311,4,4,1.0,2,0,3,0,0,0,0,0,3
312,3,3,0.9428090415820634,2,0,2,1,0,0,0,0,3
313,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
314,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
315,18,18,0.4581228472908512,17,0,59,272,122,11,0,0,454
316,2,2,1.0,1,0,1,0,0,0,0,0,1
317,2,2,1.0,1,0,1,0,0,0,0,0,1
318,2,2,1.0,1,0,1,0,0,0,0,0,1
319,2,2,1.0,1,0,1,0,0,0,0,0,1
320,2,2,1.0,1,0,1,0,0,0,0,0,1
321,4,4,1.0,2,0,3,0,0,0,0,0,3
322,39,39,0.777730814774518,23,4,61,431,252,52,0,114,910
323,2,2,1.0,1,0,1,0,0,0,0,0,1
324,2,2,1.0,1,0,1,0,0,0,0,0,1
325,1,1,0.0,0,0,1,0,0,0,0,0,1
326,3,3,0.4714045207910317,2,0,3,1,0,0,0,0,4
327,3,3,0.4714045207910317,2,0,3,1,1,1,0,0,6
328,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
329,2,2,1.0,1,0,1,0,0,0,0,0,1
330,1,1,0.0,0,0,1,0,0,0,0,0,1
331,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
332,2,2,1.0,1,0,1,0,0,0,0,0,1
333,2,2,1.0,1,0,1,0,0,0,0,0,1
334,2,2,1.0,1,0,1,0,0,0,0,0,1
335,2,2,1.0,1,0,1,0,0,0,0,0,1
336,2,2,1.0,1,0,1,0,0,0,0,0,1
337,2,2,1.0,1,0,1,0,0,0,0,0,1
338,2,2,0.5,1,0,2,1,0,0,0,0,3
339,4,4,0.0,3,0,5,1,0,0,0,1,7
340,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
341,2,2,1.0,1,0,1,0,0,0,0,0,1
342,2,2,1.0,1,0,1,0,0,0,0,0,1
343,1,1,0.0,0,0,1,0,0,0,0,0,1
344,3,3,0.4714045207910317,2,0,3,1,0,0,0,0,4
345,10,10,0.7810249675906654,4,2,13,24,8,2,0,1,48
346,7,7,0.0,6,0,21,24,13,0,0,0,55
347,4,4,0.82915619758885,2,0,6,0,0,0,0,0,5
348,6,6,0.7637626158259734,4,0,6,4,1,0,0,0,11
349,7,7,0.7284313590846836,4,0,11,4,1,0,0,0,16
350,2,2,0.0,1,0,1,0,0,0,0,0,1
351,1,1,0.0,0,0,1,0,0,0,0,0,1
352,27,27,0.0,26,0,78,134,112,11,0,31,366
353,1,1,0.0,0,0,1,0,0,0,0,0,1
354,1,1,0.0,0,0,1,0,0,0,0,0,1
355,5,5,0.8,4,0,10,12,4,0,0,0,25
356,3,3,0.4714045207910317,1,0,4,0,0,0,0,0,4
357,15,15,0.24944382578492943,13,0,31,31,24,2,0,1,86
358,2,2,1.0,1,0,6,0,1,1,0,0,5
359,4,4,0.4330127018922193,3,0,11,14,7,0,0,0,30
360,3,3,0.816496580927726,1,0,4,0,0,0,0,0,3
361,5,5,0.8,4,0,10,9,5,0,0,0,23
362,3,3,0.4714045207910317,1,0,4,0,0,0,0,0,4
363,3,3,0.9428090415820634,2,0,2,1,0,0,0,0,3
364,4,4,0.82915619758885,2,0,5,1,0,0,0,0,6
365,1,1,0.0,0,0,1,0,0,0,0,0,1
366,4,4,0.8660254037844386,3,0,3,3,0,0,0,0,6
367,5,5,0.8,3,0,7,3,0,0,0,0,10
368,2,2,0.0,1,0,1,0,0,0,0,0,1
369,6,6,0.7453559924999299,5,0,14,9,1,0,0,0,22
370,5,5,0.8,3,0,9,3,0,0,0,1,12
371,2,2,0.5,1,0,2,0,0,0,0,1,3
372,2,2,0.0,1,0,1,0,0,0,0,0,1
373,14,14,0.0,13,0,14,15,0,0,0,0,29
374,2,2,1.0,1,0,1,0,0,0,0,0,1
375,2,2,1.0,1,0,1,0,0,0,0,0,1
376,3,3,0.9428090415820634,2,0,2,1,0,0,0,0,3
377,2,2,1.0,1,0,1,0,0,0,0,0,1
378,13,13,0.0,12,0,20,28,24,9,0,6,87
379,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
380,3,3,0.9428090415820634,1,0,2,0,0,1,0,0,3
381,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
382,6,6,0.7453559924999299,1,0,5,0,0,0,0,10,15
383,2,2,0.0,1,0,1,0,0,0,0,0,1
384,2,2,1.0,1,0,1,0,0,0,0,0,1
385,2,2,1.0,1,0,1,0,0,0,0,0,1
386,1,1,0.0,0,0,1,0,0,0,0,0,1
387,2,2,1.0,1,0,1,0,0,0,0,0,1
388,2,2,1.0,1,0,1,0,0,0,0,0,1
389,2,2,1.0,1,0,1,0,0,0,0,0,1
390,2,2,0.0,1,0,1,0,0,0,0,0,1
391,6,6,0.7453559924999299,5,0,14,9,1,0,0,0,22
392,5,5,0.8,3,0,9,3,0,0,0,1,12
393,2,2,0.5,1,0,2,0,0,0,0,1,3
394,1,1,0.0,0,0,1,0,0,0,0,0,1
395,2,2,1.0,1,0,1,0,0,0,0,0,1
396,4,4,0.8660254037844386,3,0,5,0,0,0,0,6,11
397,2,2,0.0,1,0,1,0,0,0,0,0,1
398,2,2,0.0,1,0,1,0,0,0,0,0,1
399,2,2,1.0,1,0,1,0,0,0,0,0,1
400,2,2,1.0,1,0,1,0,0,0,0,0,1
401,3,3,0.4714045207910317,1,0,3,1,0,0,0,0,4
402,3,3,0.9428090415820634,1,0,2,0,0,1,0,0,3
403,2,2,1.0,1,0,1,0,0,0,0,0,1
404,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
405,2,2,0.0,1,0,1,0,0,0,0,0,1
406,2,2,1.0,1,0,1,0,0,0,0,0,1
407,2,2,0.0,1,0,1,0,0,0,0,0,1
408,1,1,0.0,0,0,1,0,0,0,0,0,1
409,2,2,0.5,1,0,2,1,0,0,0,0,3
410,2,2,0.0,1,0,1,0,0,0,0,0,1
411,4,4,1.0,2,0,3,0,0,0,0,0,3
412,3,3,0.9428090415820634,2,0,2,1,0,0,0,0,3
413,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
414,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
415,18,18,0.4581228472908512,17,0,59,272,122,11,0,0,454
416,2,2,1.0,1,0,1,0,0,0,0,0,1
417,2,2,1.0,1,0,1,0,0,0,0,0,1
418,2,2,1.0,1,0,1,0,0,0,0,0,1
419,2,2,1.0,1,0,1,0,0,0,0,0,1
420,2,2,1.0,1,0,1,0,0,0,0,0,1
421,4,4,1.0,2,0,3,0,0,0,0,0,3
422,39,39,0.777730814774518,23,4,61,431,252,52,0,114,910
423,2,2,1.0,1,0,1,0,0,0,0,0,1
424,2,2,1.0,1,0,1,0,0,0,0,0,1
425,1,1,0.0,0,0,1,0,0,0,0,0,1
426,3,3,0.4714045207910317,2,0,3,1,0,0,0,0,4
427,3,3,0.4714045207910317,2,0,3,1,1,1,0,0,6
428,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
429,2,2,0.5,1,0,2,1,0,0,0,0,3
430,4,4,0.0,3,0,5,1,0,0,0,1,7
431,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
432,2,2,1.0,1,0,1,0,0,0,0,0,1
433,2,2,0.0,1,0,1,0,0,0,0,0,1
434,1,1,0.0,0,0,1,0,0,0,0,0,1
435,2,2,0.5,1,0,2,1,0,0,0,0,3
436,1,1,0.0,0,0,1,0,0,0,0,0,1
437,2,2,1.0,1,0,1,0,0,0,0,0,1
438,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
439,10,10,0.7810249675906654,4,2,13,24,8,2,0,1,48
440,7,7,0.0,6,0,21,24,13,0,0,0,55
441,4,4,0.82915619758885,2,0,6,0,0,0,0,0,5
442,1,1,0.0,0,0,1,0,0,0,0,0,1
443,1,1,0.0,0,0,1,0,0,0,0,0,1
444,1,1,0.0,0,0,1,0,0,0,0,0,1
445,27,27,0.0,26,0,78,134,112,11,0,31,366
446,15,15,0.24944382578492943,13,0,31,31,24,2,0,1,86
447,2,2,0.0,1,0,1,0,0,0,0,0,1
448,2,2,1.0,1,0,6,0,1,1,0,0,5
449,6,6,0.7637626158259734,4,0,6,4,1,0,0,0,11
450,7,7,0.7284313590846836,4,0,11,4,1,0,0,0,16
451,4,4,0.4330127018922193,3,0,11,14,7,0,0,0,30
452,3,3,0.816496580927726,1,0,4,0,0,0,0,0,3
453,5,5,0.8,4,0,10,9,5,0,0,0,23
454,3,3,0.4714045207910317,1,0,4,0,0,0,0,0,4
455,5,5,0.8,4,0,10,12,4,0,0,0,25
456,3,3,0.4714045207910317,1,0,4,0,0,0,0,0,4
457,4,4,0.8660254037844386,3,0,3,3,0,0,0,0,6
458,1,1,0.0,0,0,1,0,0,0,0,0,1
459,5,5,0.8,3,0,7,3,0,0,0,0,10
460,19,19,0.7292845505553168,16,0,61,74,76,9,0,0,218
461,2,2,1.0,1,0,1,0,0,0,0,0,1
462,2,2,0.0,1,0,1,0,0,0,0,0,1
463,3,3,0.9428090415820634,2,0,2,1,0,0,0,0,3
464,4,4,0.82915619758885,2,0,5,1,0,0,0,0,6
465,2,2,1.0,1,0,1,0,0,0,0,0,1
466,2,2,1.0,1,0,1,0,0,0,0,0,1
467,2,2,0.0,1,0,1,0,0,0,0,0,1
468,14,14,0.0,13,0,14,15,0,0,0,0,29
469,2,2,0.0,1,0,1,0,0,0,0,0,1
470,2,2,1.0,1,0,1,0,0,0,0,0,1
471,2,2,1.0,1,0,1,0,0,0,0,0,1
472,1,1,0.0,0,0,1,0,0,0,0,0,1
473,2,2,1.0,1,0,1,0,0,0,0,0,1
474,2,2,1.0,1,0,1,0,0,0,0,0,1
475,2,2,1.0,1,0,1,0,0,0,0,0,1
476,2,2,1.0,1,0,1,0,0,0,0,0,1
