benchmark,input,region,cpu_only_cycles,fpga_custom_cycles,cpu_only_ipc,fpga_custom_ipc,cycle_reduction_%
521.wrf_r,1,region_23,512259898,512267700,0.23,0.23,0
521.wrf_r,1,region_24,174123542,174039546,0.69,0.69,0.05
521.wrf_r,1,region_25,530889082,530936724,0.23,0.23,-0.01
521.wrf_r,1,region_26,493369928,493393666,0.24,0.24,0
521.wrf_r,1,average,284498806,283780282,0.57,0.57,0.93
,,,,,,,
523.xalancbmk_r,1,region_1,454615734,453337036,0.26,0.26,0.28
523.xalancbmk_r,1,region_2,208794136,208710140,0.57,0.57,0.04
523.xalancbmk_r,1,region_3,8217498,8208534,0.48,0.48,0.11
523.xalancbmk_r,1,region_4,105279524,105148550,1.14,1.14,0.12
523.xalancbmk_r,1,region_5,175679128,175578864,0.68,0.68,0.06
523.xalancbmk_r,1,region_6,220670772,220578642,0.54,0.54,0.04
523.xalancbmk_r,1,region_7,217027902,216943408,0.55,0.55,0.04
523.xalancbmk_r,1,region_8,168887404,168454808,0.71,0.71,0.26
523.xalancbmk_r,1,region_9,206572890,206484578,0.58,0.58,0.04
523.xalancbmk_r,1,region_10,213384700,213286594,0.56,0.56,0.05
523.xalancbmk_r,1,region_11,220159326,220067196,0.55,0.55,0.04
523.xalancbmk_r,1,region_12,191952772,191892680,0.63,0.63,0.03
523.xalancbmk_r,1,region_13,460151502,459253608,0.26,0.26,0.2
523.xalancbmk_r,1,region_14,188988344,188611026,0.23,0.23,0.2
523.xalancbmk_r,1,region_15,450463410,449216418,0.27,0.27,0.28
523.xalancbmk_r,1,region_16,201674064,201605008,0.6,0.6,0.03
523.xalancbmk_r,1,region_17,221362992,221267542,0.54,0.54,0.04
523.xalancbmk_r,1,region_18,211319992,211239814,0.57,0.57,0.04
523.xalancbmk_r,1,region_19,224810646,224708556,0.53,0.53,0.05
523.xalancbmk_r,1,region_20,159388718,159339748,0.75,0.75,0.03
523.xalancbmk_r,1,region_21,206359248,206272098,0.58,0.58,0.04
523.xalancbmk_r,1,region_22,158084290,158023036,0.76,0.76,0.04
523.xalancbmk_r,1,average,221538409,221283086,0.56,0.56,0.09
,,,,,,,
525.x264_r,1,region_1,59273620,59160740,1.17,1.17,0.19
525.x264_r,1,region_2,95112522,94915314,1.18,1.18,0.21
525.x264_r,1,region_3,79277616,79132034,1.51,1.52,0.18
525.x264_r,1,region_4,70672176,70548672,1.7,1.7,0.17
525.x264_r,1,region_5,98482156,98249092,1.22,1.22,0.24
525.x264_r,1,region_6,71147268,71027416,1.69,1.69,0.17
525.x264_r,1,region_7,27787736,27644146,1.5,1.51,0.52
525.x264_r,1,region_8,69111942,69002382,1.74,1.74,0.16
525.x264_r,1,region_9,96750112,96665120,1.24,1.24,0.09
525.x264_r,1,region_10,76493132,76436360,1.5,1.5,0.07
525.x264_r,1,region_11,59149950,59092016,1.19,1.19,0.1
525.x264_r,1,region_12,22409170,22358872,1.22,1.22,0.22
525.x264_r,1,region_13,80438620,80159076,1.12,1.13,0.35
525.x264_r,1,region_14,89257204,89156940,1.2,1.2,0.11
525.x264_r,1,region_15,83891254,83733554,1.43,1.43,0.19
525.x264_r,1,region_16,80427166,79743744,1.49,1.5,0.85
525.x264_r,1,region_17,79408590,79292224,1.51,1.51,0.15
525.x264_r,1,region_18,16753052,16712382,1.13,1.14,0.24
525.x264_r,1,region_19,69212538,69128210,1.73,1.74,0.12
525.x264_r,1,region_20,68572110,68479814,1.75,1.75,0.13
525.x264_r,1,region_21,85532662,85406502,1.4,1.41,0.15
525.x264_r,1,average,70436219,70287839,1.41,1.41,0.22
,,,,,,,
525.x264_r,2,region_1,89215206,88995588,1.35,1.35,0.25
525.x264_r,2,region_2,89410920,89157936,1.34,1.35,0.28
525.x264_r,2,region_3,90321430,90115756,1.33,1.33,0.23
525.x264_r,2,region_4,90851800,90595828,1.32,1.32,0.28
525.x264_r,2,region_5,44381760,44273362,1.39,1.39,0.24
525.x264_r,2,region_6,88429694,88208914,1.36,1.36,0.25
525.x264_r,2,region_7,83147076,82790508,1.44,1.45,0.43
525.x264_r,2,region_8,91571244,91338346,1.31,1.31,0.25
525.x264_r,2,region_9,89139178,88912256,1.35,1.35,0.25
525.x264_r,2,region_10,3771520,3763386,1.2,1.21,0.22
525.x264_r,2,region_11,81068590,80677494,1.48,1.49,0.48
525.x264_r,2,region_12,89949756,89713206,1.33,1.34,0.26
525.x264_r,2,region_13,81883484,81498364,1.47,1.47,0.47
525.x264_r,2,region_14,62564902,62403716,1.33,1.33,0.26
525.x264_r,2,region_15,89131376,88900304,1.35,1.35,0.26
525.x264_r,2,region_16,83920138,83549460,1.43,1.44,0.44
525.x264_r,2,region_17,83394416,83036188,1.44,1.45,0.43
525.x264_r,2,region_18,89534590,89321944,1.34,1.34,0.24
525.x264_r,2,region_19,90081062,89711878,1.33,1.34,0.41
525.x264_r,2,average,79566744,79313918,1.36,1.37,0.31
,,,,,,,
525.x264_r,3,region_1,90539222,90323090,1.33,1.33,0.24
525.x264_r,3,region_2,89097014,88876234,1.35,1.35,0.25
525.x264_r,3,region_3,90640814,90301344,1.32,1.33,0.37
525.x264_r,3,region_4,72793324,72655544,1.65,1.65,0.19
525.x264_r,3,region_5,68289412,68210064,1.76,1.76,0.12
525.x264_r,3,region_6,82943892,82607576,1.45,1.45,0.41
525.x264_r,3,region_7,80769292,80661890,1.49,1.49,0.13
525.x264_r,3,region_8,89360622,89159430,1.34,1.35,0.23
525.x264_r,3,region_9,82893262,82533872,1.45,1.45,0.43
525.x264_r,3,region_10,89922200,89681002,1.33,1.34,0.27
525.x264_r,3,region_11,74792296,74611522,1.33,1.33,0.24
525.x264_r,3,region_12,68727984,68623736,1.75,1.75,0.15
525.x264_r,3,region_13,88471028,88218708,1.36,1.36,0.29
525.x264_r,3,region_14,75526016,75408322,1.59,1.59,0.16
525.x264_r,3,region_15,81736242,81370544,1.47,1.47,0.45
525.x264_r,3,region_16,9270602,9271432,0.87,0.87,-0.01
525.x264_r,3,region_17,63550610,63413328,1.32,1.32,0.22
525.x264_r,3,region_18,89377554,89071616,1.34,1.35,0.34
525.x264_r,3,average,77150077,76944403,1.42,1.42,0.25
,,,,,,,
526.blender_r,1,region_1,155989536,152686966,0.77,0.79,2.12
526.blender_r,1,region_2,119604328,119561334,1,1,0.04
526.blender_r,1,region_3,503515350,503509540,0.24,0.24,0
526.blender_r,1,region_4,336815992,335321826,0.36,0.36,0.44
526.blender_r,1,region_5,182475002,179768870,0.66,0.67,1.48
526.blender_r,1,region_6,156275886,153699234,0.77,0.78,1.65
526.blender_r,1,region_7,145777548,142486598,0.82,0.84,2.26
526.blender_r,1,region_8,163744890,160678372,0.73,0.75,1.87
526.blender_r,1,region_9,160226354,160226520,0.75,0.75,0
526.blender_r,1,region_10,280147742,278011654,0.43,0.43,0.76
526.blender_r,1,region_11,174662710,173238762,0.69,0.69,0.82
526.blender_r,1,region_12,164463670,161428360,0.73,0.74,1.85
526.blender_r,1,region_13,155404718,152430164,0.77,0.79,1.91
526.blender_r,1,region_14,169248620,166297140,0.71,0.72,1.74
526.blender_r,1,region_15,137373300,134407544,0.87,0.89,2.16
526.blender_r,1,region_16,169967400,167139922,0.71,0.72,1.66
526.blender_r,1,region_17,195629838,192753058,0.61,0.62,1.47
526.blender_r,1,region_18,138786458,135603574,0.86,0.88,2.29
526.blender_r,1,region_19,357334256,354979712,0.34,0.34,0.66
526.blender_r,1,region_20,137306070,134261962,0.87,0.89,2.22
526.blender_r,1,region_21,159255918,156685906,0.75,0.77,1.61
526.blender_r,1,region_22,163372552,160317156,0.73,0.75,1.87
526.blender_r,1,region_23,139892516,136729386,0.86,0.88,2.26
526.blender_r,1,average,194229159,191835807,0.7,0.71,1.58
,,,,,,,
527.cam4_r,1,region_1,287036244,287045208,0.42,0.42,0
527.cam4_r,1,region_2,139216066,134229924,0.86,0.89,3.58
527.cam4_r,1,region_3,277468502,276787072,0.43,0.43,0.25
527.cam4_r,1,region_4,168606200,167697516,0.71,0.72,0.54
527.cam4_r,1,region_5,171268840,169691010,0.7,0.71,0.92
527.cam4_r,1,region_6,231182224,230449168,0.52,0.52,0.32
527.cam4_r,1,region_7,209312222,208910004,0.57,0.57,0.19
527.cam4_r,1,region_8,355607856,355614496,0.34,0.34,0
527.cam4_r,1,region_9,122235926,122222978,0.98,0.98,0.01
527.cam4_r,1,region_10,168863334,167950666,0.71,0.71,0.54
527.cam4_r,1,region_11,66255912,66256078,1.81,1.81,0
527.cam4_r,1,region_12,303546106,303547932,0.4,0.4,0
527.cam4_r,1,region_13,168347074,167435236,0.71,0.72,0.54
527.cam4_r,1,region_14,153993386,153825560,0.78,0.78,0.11
527.cam4_r,1,region_15,168695840,167778026,0.71,0.72,0.54
527.cam4_r,1,region_16,141851648,139726018,0.85,0.86,1.5
527.cam4_r,1,region_17,314220072,314221234,0.38,0.38,0
527.cam4_r,1,region_18,291584644,291577340,0.41,0.41,0
527.cam4_r,1,average,207738450,206942526,0.68,0.69,0.75
,,,,,,,
531.deepsjeng_r,1,region_1,104238372,101406744,1.15,1.18,2.72
531.deepsjeng_r,1,region_2,104350422,101636654,1.15,1.18,2.6
531.deepsjeng_r,1,region_3,105027370,102177814,1.14,1.17,2.71
531.deepsjeng_r,1,region_4,104173134,101231780,1.15,1.19,2.82
531.deepsjeng_r,1,region_5,106725716,103834162,1.12,1.16,2.71
531.deepsjeng_r,1,region_6,105472748,102678470,1.14,1.17,2.65
531.deepsjeng_r,1,region_7,103291840,100705394,1.16,1.19,2.5
531.deepsjeng_r,1,region_8,106063708,103438750,1.13,1.16,2.47
531.deepsjeng_r,1,region_9,104470606,101397780,1.15,1.18,2.94
531.deepsjeng_r,1,region_10,104510778,101505182,1.15,1.18,2.88
531.deepsjeng_r,1,region_11,103756142,100847158,1.16,1.19,2.8
531.deepsjeng_r,1,region_12,101543196,98613628,1.18,1.22,2.89
531.deepsjeng_r,1,region_13,102818242,100153278,1.17,1.2,2.59
531.deepsjeng_r,1,region_14,102927802,100207394,1.17,1.2,2.64
531.deepsjeng_r,1,region_15,101870216,98975508,1.18,1.21,2.84
531.deepsjeng_r,1,region_16,102359418,99289746,1.17,1.21,3
531.deepsjeng_r,1,region_17,108508390,108509718,0.98,0.98,0
531.deepsjeng_r,1,average,104241653,101565245,1.14,1.17,2.73
,,,,,,,
538.imagick_r,1,region_1,71882980,71867376,1.67,1.67,0.02
538.imagick_r,1,region_2,82846118,81435782,1.45,1.47,1.7
538.imagick_r,1,region_3,243375090,243358490,0.49,0.49,0.01
538.imagick_r,1,region_4,78779284,78760692,1.52,1.52,0.02
538.imagick_r,1,region_5,176402224,176386620,0.68,0.68,0.01
538.imagick_r,1,region_6,81277252,79901444,1.48,1.5,1.69
538.imagick_r,1,region_7,82876496,81453378,1.45,1.47,1.72
538.imagick_r,1,average,116777063,116166255,1.25,1.26,0.74
,,,,,,,
541.leela_r,1,region_1,120164080,119167582,1,1.01,0.83
541.leela_r,1,region_2,120145322,119419404,1,1,0.6
541.leela_r,1,region_3,117872284,116951814,1.02,1.03,0.78
541.leela_r,1,region_4,113454526,112878174,1.06,1.06,0.51
541.leela_r,1,region_5,110680832,110242924,1.08,1.09,0.4
541.leela_r,1,region_6,116860348,116266566,1.03,1.03,0.51
541.leela_r,1,region_7,147842920,147333632,0.81,0.81,0.34
541.leela_r,1,region_8,113085176,112592322,1.06,1.07,0.44
541.leela_r,1,region_9,114371012,113974106,1.05,1.05,0.35
541.leela_r,1,region_10,119159282,117950968,1.01,1.02,1.01
541.leela_r,1,region_11,81191264,81191098,1.48,1.48,0
541.leela_r,1,region_12,117734006,117157820,1.02,1.02,0.49
541.leela_r,1,region_13,114408196,113758306,1.05,1.05,0.57
541.leela_r,1,region_14,121532750,120889998,0.99,0.99,0.53
541.leela_r,1,region_15,145818550,145544982,0.82,0.82,0.19
541.leela_r,1,region_16,118298738,117750274,1.01,1.02,0.46
541.leela_r,1,region_17,114573034,113584172,1.05,1.06,0.86
541.leela_r,1,region_18,113024752,112407398,1.06,1.07,0.55
541.leela_r,1,region_19,120741760,120179518,0.99,1,0.47
541.leela_r,1,region_20,115411500,114986208,1.04,1.04,0.37
541.leela_r,1,region_21,119015194,118377920,1.01,1.01,0.54
541.leela_r,1,region_22,114377818,113909864,1.05,1.05,0.41
541.leela_r,1,region_23,112864562,112428978,1.06,1.07,0.39
541.leela_r,1,region_24,117462762,116813702,1.02,1.03,0.55
541.leela_r,1,average,117503778,116906572,1.03,1.04,0.53
,,,,,,,
544.nab_r,1,region_1,190157482,182409930,0.63,0.66,4.07
544.nab_r,1,region_2,190728688,184097486,0.63,0.65,3.48
544.nab_r,1,region_3,183219346,179243812,0.65,0.67,2.17
544.nab_r,1,region_4,147788638,144549646,0.81,0.83,2.19
544.nab_r,1,region_5,210289962,209462950,0.57,0.57,0.39
544.nab_r,1,region_6,216972790,216397600,0.55,0.55,0.27
544.nab_r,1,region_7,150625246,146988684,0.8,0.82,2.41
544.nab_r,1,region_8,154678468,152957214,0.78,0.78,1.11
544.nab_r,1,region_9,121949576,120222180,0.98,1,1.42
544.nab_r,1,region_10,185868374,182606640,0.65,0.66,1.75
544.nab_r,1,region_11,119093380,117227872,1.01,1.02,1.57
544.nab_r,1,region_12,157438882,155531874,0.76,0.77,1.21
544.nab_r,1,region_13,160499922,158995630,0.75,0.75,0.94
544.nab_r,1,region_14,195692752,188464780,0.61,0.64,3.69
544.nab_r,1,region_15,179793604,174601124,0.67,0.69,2.89
544.nab_r,1,region_16,204610272,203567626,0.59,0.59,0.51
544.nab_r,1,region_17,190848374,183115264,0.63,0.66,4.05
544.nab_r,1,average,174132692,170614136,0.71,0.72,2.01
,,,,,,,
548.exchange2_r,1,region_1,101895780,100927668,1.18,1.19,0.95
548.exchange2_r,1,region_2,122418194,122340340,0.98,0.98,0.06
548.exchange2_r,1,region_3,116522538,116165140,1.03,1.03,0.31
548.exchange2_r,1,region_4,117276344,116919278,1.02,1.03,0.3
548.exchange2_r,1,region_5,120647140,120415238,0.99,1,0.19
548.exchange2_r,1,region_6,117306556,116942850,1.02,1.03,0.31
548.exchange2_r,1,region_7,123885800,123798982,0.97,0.97,0.07
548.exchange2_r,1,region_8,123439260,123324222,0.97,0.97,0.09
548.exchange2_r,1,region_9,125712796,125681422,0.95,0.95,0.02
548.exchange2_r,1,region_10,117255926,116951482,1.02,1.03,0.26
548.exchange2_r,1,region_11,118775822,118520514,1.01,1.01,0.21
548.exchange2_r,1,region_12,93822868,92501342,1.28,1.3,1.41
548.exchange2_r,1,region_13,127245308,127229372,0.94,0.94,0.01
548.exchange2_r,1,region_14,120726820,120599664,0.99,1,0.11
548.exchange2_r,1,region_15,116080480,115696522,1.03,1.04,0.33
548.exchange2_r,1,region_16,121521462,121352806,0.99,0.99,0.14
548.exchange2_r,1,region_17,123718306,123655392,0.97,0.97,0.05
548.exchange2_r,1,region_18,122214014,122129520,0.98,0.98,0.07
548.exchange2_r,1,region_19,79830562,78115284,1.5,1.54,2.15
548.exchange2_r,1,average,116331367,115961423,1.04,1.05,0.37
,,,,,,,
549.fotonik3d_r,1,region_1,689559352,689408292,0.17,0.17,0.02
549.fotonik3d_r,1,region_2,635378280,635225726,0.19,0.19,0.02
549.fotonik3d_r,1,region_3,653071888,652967972,0.18,0.18,0.02
549.fotonik3d_r,1,region_4,724911708,724872366,0.17,0.17,0.01
549.fotonik3d_r,1,region_5,718543616,718497966,0.17,0.17,0.01
549.fotonik3d_r,1,region_6,738706640,738677756,0.16,0.16,0
549.fotonik3d_r,1,region_7,671722486,671641478,0.18,0.18,0.01
549.fotonik3d_r,1,region_8,757029222,757000006,0.16,0.16,0
549.fotonik3d_r,1,region_9,711971178,711917892,0.17,0.17,0.01
549.fotonik3d_r,1,region_10,827785892,827742234,0.14,0.14,0.01
549.fotonik3d_r,1,region_11,696525874,696466280,0.17,0.17,0.01
549.fotonik3d_r,1,region_12,784974160,784941458,0.15,0.15,0
549.fotonik3d_r,1,region_13,832920438,832863500,0.14,0.14,0.01
549.fotonik3d_r,1,region_14,832271876,832216764,0.14,0.14,0.01
549.fotonik3d_r,1,region_15,645280346,645154850,0.19,0.19,0.02
549.fotonik3d_r,1,region_16,797638466,797603772,0.15,0.15,0
549.fotonik3d_r,1,region_17,9793004,9794498,0.74,0.74,-0.02
549.fotonik3d_r,1,region_18,742715042,742685660,0.16,0.16,0
549.fotonik3d_r,1,region_19,818863392,818826042,0.15,0.15,0
549.fotonik3d_r,1,region_20,661585364,661494064,0.18,0.18,0.01
549.fotonik3d_r,1,region_21,686191544,686038160,0.17,0.17,0.02
549.fotonik3d_r,1,region_22,684414846,-,0.18,-,-
549.fotonik3d_r,1,region_23,739362506,739351218,0.16,0.16,0
549.fotonik3d_r,1,region_24,831547950,831529192,0.14,0.14,0
549.fotonik3d_r,1,region_25,664894906,664889926,0.18,0.18,0
549.fotonik3d_r,1,average,703051880,702991961,0.19,0.19,0.01
,,,,,,,
554.roms_r,1,region_1,199538806,196254828,0.6,0.61,1.65
554.roms_r,1,region_2,296467368,295695302,0.4,0.41,0.26
554.roms_r,1,region_3,793735972,794136198,0.15,0.15,-0.05
554.roms_r,1,region_4,571569540,571572362,0.21,0.21,0
554.roms_r,1,region_5,638304528,638313824,0.19,0.19,0
554.roms_r,1,region_6,430480662,430477176,0.28,0.28,0
554.roms_r,1,region_7,317425200,317169062,0.38,0.38,0.08
554.roms_r,1,region_8,411194948,411182166,0.29,0.29,0
554.roms_r,1,region_9,390247242,389205592,0.31,0.31,0.27
554.roms_r,1,region_10,412997542,412744890,0.29,0.29,0.06
554.roms_r,1,region_11,592647888,592491350,0.2,0.2,0.03
554.roms_r,1,region_12,539583332,539316902,0.22,0.22,0.05
554.roms_r,1,region_13,613665978,613634106,0.2,0.2,0.01
554.roms_r,1,region_14,537316768,537302990,0.22,0.22,0
554.roms_r,1,region_15,281088298,280653378,0.43,0.43,0.15
554.roms_r,1,region_16,257865230,257561948,0.47,0.47,0.12
554.roms_r,1,region_17,665101908,665093774,0.18,0.18,0
554.roms_r,1,region_18,117487662,112930796,1.02,1.06,3.88
554.roms_r,1,region_19,433865568,433865734,0.28,0.28,0
554.roms_r,1,region_20,857116432,857225494,0.14,0.14,-0.01
554.roms_r,1,region_21,360326406,360203732,0.33,0.33,0.03
554.roms_r,1,region_22,251086952,249940888,0.48,0.48,0.46
554.roms_r,1,region_23,454076566,453842506,0.26,0.26,0.05
554.roms_r,1,region_24,308069772,307815792,0.39,0.39,0.08
554.roms_r,1,average,447135857,446609616,0.33,0.33,0.42
,,,,,,,
557.xz_r,1,region_1,205845976,205032410,0.58,0.59,0.4
557.xz_r,1,region_2,230397044,229469270,0.52,0.52,0.4
557.xz_r,1,region_3,94361206,92869530,1.27,1.29,1.58
557.xz_r,1,region_4,201687842,200854688,0.59,0.6,0.41
557.xz_r,1,region_5,253222542,253049736,0.47,0.47,0.07
557.xz_r,1,region_6,236526760,235623388,0.51,0.51,0.38
557.xz_r,1,region_7,149182374,148513560,0.8,0.81,0.45
557.xz_r,1,region_8,221491808,220568682,0.54,0.54,0.42
557.xz_r,1,region_9,229141752,228216468,0.52,0.53,0.4
557.xz_r,1,region_10,192059178,191230008,0.62,0.63,0.43
557.xz_r,1,region_11,222945636,221969722,0.54,0.54,0.44
557.xz_r,1,region_12,167485202,166511280,0.72,0.72,0.58
557.xz_r,1,region_13,225949572,224987436,0.53,0.53,0.43
557.xz_r,1,region_14,236380846,235454234,0.51,0.51,0.39
557.xz_r,1,region_15,117027676,110943610,1.03,1.08,5.2
557.xz_r,1,region_16,222553212,221611992,0.54,0.54,0.42
557.xz_r,1,region_17,179484180,178933392,0.67,0.67,0.31
557.xz_r,1,region_18,203756866,202917072,0.59,0.59,0.41
557.xz_r,1,region_19,223446292,222462410,0.54,0.54,0.44
557.xz_r,1,region_20,233985632,233076782,0.51,0.51,0.39
557.xz_r,1,region_21,236459862,235527772,0.51,0.51,0.39
557.xz_r,1,region_22,150649648,150016856,0.8,0.8,0.42
557.xz_r,1,region_23,236546846,235612598,0.51,0.51,0.39
557.xz_r,1,region_24,200955118,200041620,0.6,0.6,0.45
557.xz_r,1,region_25,226214342,225283912,0.53,0.53,0.41
557.xz_r,1,region_26,232634226,231700642,0.52,0.52,0.4
557.xz_r,1,region_27,222551718,221564848,0.54,0.54,0.44
557.xz_r,1,region_28,222270846,221055394,0.54,0.54,0.55
557.xz_r,1,region_29,216721466,215845982,0.55,0.56,0.4
557.xz_r,1,region_30,249250162,248385634,0.48,0.48,0.35
557.xz_r,1,average,208039528,206977698,0.61,0.61,0.6
,,,,,,,
557.xz_r,2,region_1,116138414,114933918,1.03,1.04,1.04
557.xz_r,2,region_2,171688986,171002078,0.7,0.7,0.4
557.xz_r,2,region_3,108600188,107858334,1.1,1.11,0.68
557.xz_r,2,region_4,72827354,72827354,1.65,1.65,0
557.xz_r,2,region_5,105542302,104385448,1.14,1.15,1.1
557.xz_r,2,region_6,97312686,96025024,1.23,1.25,1.32
557.xz_r,2,region_7,136212296,135098270,0.88,0.89,0.82
557.xz_r,2,region_8,90161406,89322110,1.33,1.34,0.93
557.xz_r,2,region_9,100407756,98940648,1.2,1.21,1.46
557.xz_r,2,region_10,86811526,85187382,1.38,1.41,1.87
557.xz_r,2,region_11,118736314,117791608,1.01,1.02,0.8
557.xz_r,2,region_12,105984028,104789326,1.13,1.15,1.13
557.xz_r,2,region_13,88588556,87156640,1.35,1.38,1.62
557.xz_r,2,region_14,109326604,107751430,1.1,1.11,1.44
557.xz_r,2,region_15,91838504,91316766,1.31,1.31,0.57
557.xz_r,2,region_16,179713758,178616996,0.67,0.67,0.61
557.xz_r,2,region_17,115293474,114571872,1.04,1.05,0.63
557.xz_r,2,region_18,82844624,82201374,1.45,1.46,0.78
557.xz_r,2,region_19,108127918,106819174,1.11,1.12,1.21
557.xz_r,2,region_20,97089748,96582618,1.24,1.24,0.52
557.xz_r,2,average,109162322,108158918,1.15,1.16,1
,,,,,,,
557.xz_r,3,region_1,224968346,224017830,0.53,0.54,0.42
557.xz_r,3,region_2,111522950,110347504,1.08,1.09,1.05
557.xz_r,3,region_3,123957346,122854774,0.97,0.98,0.89
557.xz_r,3,region_4,97830440,96109352,1.23,1.25,1.76
557.xz_r,3,region_5,146884436,145864698,0.82,0.82,0.69
557.xz_r,3,region_6,148926734,147928410,0.81,0.81,0.67
557.xz_r,3,region_7,173322758,172518986,0.69,0.7,0.46
557.xz_r,3,region_8,122519620,122201066,0.98,0.98,0.26
557.xz_r,3,region_9,119171732,118111490,1.01,1.02,0.89
557.xz_r,3,region_10,89587876,87930200,1.34,1.36,1.85
557.xz_r,3,region_11,130352662,130074280,0.92,0.92,0.21
557.xz_r,3,region_12,152204570,151164912,0.79,0.79,0.68
557.xz_r,3,region_13,117096732,112506500,1.02,1.07,3.92
557.xz_r,3,region_14,107010904,105804416,1.12,1.13,1.13
557.xz_r,3,region_15,119769664,119724512,1,1,0.04
557.xz_r,3,region_16,72871344,72871510,1.65,1.65,0
557.xz_r,3,region_17,166532694,165491044,0.72,0.73,0.63
557.xz_r,3,region_18,97295588,96115494,1.23,1.25,1.21
557.xz_r,3,region_19,124017604,122933458,0.97,0.98,0.87
557.xz_r,3,region_20,167040156,165993194,0.72,0.72,0.63
557.xz_r,3,region_21,179915614,178909986,0.67,0.67,0.56
557.xz_r,3,region_22,138033648,136858866,0.87,0.88,0.85
557.xz_r,3,region_23,105574008,104604734,1.14,1.15,0.92
557.xz_r,3,average,132017714,130910314,0.97,0.98,0.94
,,,,,,,
600.perlbench_s,1,region_1,78411262,77964224,1.53,1.54,0.57
600.perlbench_s,1,region_2,144451872,144056128,0.83,0.83,0.27
600.perlbench_s,1,region_3,158088108,157716600,0.76,0.76,0.24
600.perlbench_s,1,region_4,152526444,152113104,0.79,0.79,0.27
600.perlbench_s,1,region_5,78921546,78472184,1.52,1.53,0.57
600.perlbench_s,1,region_6,110341694,109902624,1.09,1.09,0.4
600.perlbench_s,1,region_7,79581728,79079412,1.51,1.52,0.63
600.perlbench_s,1,region_8,105219598,104800614,1.14,1.15,0.4
600.perlbench_s,1,region_9,84453828,84217942,0.86,0.86,0.28
600.perlbench_s,1,region_10,76983496,76480018,1.56,1.57,0.65
600.perlbench_s,1,region_11,1906510,1907174,0.57,0.57,-0.03
600.perlbench_s,1,region_12,92768768,92395434,1.29,1.3,0.4
600.perlbench_s,1,region_13,73734876,73393912,1.63,1.64,0.46
600.perlbench_s,1,region_14,102956022,102520604,1.17,1.17,0.42
600.perlbench_s,1,region_15,107184872,106877440,0.91,0.91,0.29
600.perlbench_s,1,region_16,96499950,96083124,1.24,1.25,0.43
600.perlbench_s,1,region_17,90885830,88500244,1.32,1.36,2.62
600.perlbench_s,1,region_18,100441288,100188636,0.77,0.77,0.25
600.perlbench_s,1,region_19,135718446,135334986,0.88,0.89,0.28
600.perlbench_s,1,region_20,79918542,79421870,1.5,1.51,0.62
600.perlbench_s,1,average,97549734,97071314,1.14,1.15,0.5
,,,,,,,
600.perlbench_s,2,region_1,112084196,111844990,1.07,1.07,0.21
600.perlbench_s,2,region_2,292562384,291394574,0.41,0.41,0.4
600.perlbench_s,2,region_3,112578046,112342492,1.07,1.07,0.21
600.perlbench_s,2,region_4,130148482,129483320,0.92,0.93,0.51
600.perlbench_s,2,region_5,122204386,122204386,0.98,0.98,0
600.perlbench_s,2,region_6,128324474,128084604,0.94,0.94,0.19
600.perlbench_s,2,region_7,122785552,122563776,0.98,0.98,0.18
600.perlbench_s,2,region_8,112169686,111931476,1.07,1.07,0.21
600.perlbench_s,2,region_9,68195124,46965218,1.76,2.56,31.13
600.perlbench_s,2,region_10,244427862,243253578,0.49,0.49,0.48
600.perlbench_s,2,region_11,166846434,166320214,0.72,0.72,0.32
600.perlbench_s,2,average,146575148,144217148,0.95,1.02,3.38
,,,,,,,
600.perlbench_s,3,region_1,127530164,127214764,0.94,0.94,0.25
600.perlbench_s,3,region_2,122869548,112282898,0.98,1.07,8.62
600.perlbench_s,3,region_3,142804986,142579060,0.84,0.84,0.16
600.perlbench_s,3,region_4,199639734,199347906,0.6,0.6,0.15
600.perlbench_s,3,region_5,127109686,126797606,0.94,0.95,0.25
600.perlbench_s,3,region_6,148973546,148743802,0.81,0.81,0.15
600.perlbench_s,3,region_7,128814838,128502426,0.93,0.93,0.24
600.perlbench_s,3,region_8,132014156,131717846,0.91,0.91,0.22
600.perlbench_s,3,average,141219582,139648288,0.87,0.88,1.25
,,,,,,,
602.gcc_s,1,region_1,466061434,465908714,0.26,0.26,0.03
602.gcc_s,1,region_2,161358640,159039952,0.74,0.75,1.44
602.gcc_s,1,region_3,1007294474,1007286340,0.12,0.12,0
602.gcc_s,1,region_4,838208534,838096816,0.14,0.14,0.01
602.gcc_s,1,region_5,257492560,256833208,0.47,0.47,0.26
602.gcc_s,1,region_6,428505760,428201316,0.28,0.28,0.07
602.gcc_s,1,region_7,222118956,221888216,0.48,0.48,0.1
602.gcc_s,1,region_8,221733836,221441842,0.54,0.54,0.13
602.gcc_s,1,region_9,206656222,205475464,0.58,0.58,0.57
602.gcc_s,1,region_10,235128044,234788906,0.51,0.51,0.14
602.gcc_s,1,region_11,449768534,449638888,0.27,0.27,0.03
602.gcc_s,1,region_12,191177054,190575470,0.63,0.63,0.31
602.gcc_s,1,region_13,158783482,158458786,0.76,0.76,0.2
602.gcc_s,1,region_14,498028718,495911222,0.24,0.24,0.43
602.gcc_s,1,region_15,978663292,978658478,0.12,0.12,0
602.gcc_s,1,region_16,478003142,477911676,0.25,0.25,0.02
602.gcc_s,1,region_17,450118960,450045754,0.27,0.27,0.02
602.gcc_s,1,region_18,1417037752,1417027128,0.08,0.08,0
