run_tag,timestamp_utc,pblock,pblock_clb_total,pblock_clb_used,pblock_dsp_total,pblock_dsp_used,total_on_chip_power_w,dynamic_power_w,device_static_power_w,fmax_mhz,wns_ns,stage_count,muops,pcs,latencies
526.blender_r,2025-07-11T20:01:44Z,pblock_2,2460,68,144,0,2.778,0.305,2.473,876.937,2.193,1+1+1+1+1+1,"MOV-MOV-INC, XOR-ADD, MOV-XOR, AND-AND, VMOVSLDUP-VMOVQ, VMOVSLDUP-VMOVQ","0x56d60d40296c,0x56d60d402977,0x56d60d40297d,0x56d60d484d93,0x56d60d484d9c,0x56d60d4896bc,0x56d60d4896bf,0x56d60d489904,0x56d60d489907,0x56d60d473fb2,0x56d60d473fc5,0x56d60d473fb6,0x56d60d473fcf","1,0,0,1,0,1,0,1,0,1,0,1,0"
