run_tag,timestamp_utc,pblock,pblock_clb_total,pblock_clb_used,pblock_dsp_total,pblock_dsp_used,total_on_chip_power_w,dynamic_power_w,device_static_power_w,fmax_mhz,wns_ns,stage_count,muops,pcs,latencies
502.gcc_r,2025-07-11T20:01:44Z,pblock_2,2460,1060,144,0,3.153,0.676,2.478,474.533,1.226,1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1+1,"MOV-SHR, MOV-SHR, MOV-SHR-AND-MOV, MOV-SHR, MOV-SHR, MOV-SHR-AND-MOV, MOV-SHR, MOV-SHR-AND-AND, MOV-SHR, MOV-SHR, MOV-SHR-AND, MOV-SHR-AND-MOV, MOV-SHR, MOV-SHR-AND-MOV, MOV-SHR, MOV-SHR-AND-AND, MOV-SHR, MOV-SHR-AND-MOV, MOV-SHR, MOV-SHR-AND-AND, MOV-SHR, MOV-SHR-AND, MOV-MOV, ADD-MOV, VMOVD-VPBROADCASTB, MOV-SHR-AND, MOV-MOV, MOV-MOV, ADD-AND, MOV-MOV, MOV-SHR, MOV-SHR, MOV-SHR, MOV-MOV, MOV-MOV, MOV-MOV, MOV-SHR-AND, MOV-SHR-AND-AND, MOV-NEG, MOV-MOV","0x5a2e8f497c78,0x5a2e8f497c7b,0x55f1c6d2bc78,0x55f1c6d2bc7b,0x5a2e8f497966,0x5a2e8f497968,0x5a2e8f49796d,0x5a2e8f497970,0x5a2e8f497985,0x5a2e8f497987,0x5b35c687f73e,0x5b35c687f740,0x55f1c6d2b966,0x55f1c6d2b968,0x55f1c6d2b96d,0x55f1c6d2b970,0x55f1c6d2b985,0x55f1c6d2b987,0x5a2e8f497ccf,0x5a2e8f497cd1,0x5a2e8f497cd4,0x5a2e8f497ce1,0x5a2e8f4977c8,0x5a2e8f4977ca,0x5deaaf286c78,0x5deaaf286c7b,0x5a2e8f497822,0x5a2e8f497824,0x5a2e8f497827,0x5898c1316966,0x5898c1316968,0x5898c131696d,0x5898c1316970,0x5898c1316985,0x5898c1316987,0x5deaaf286966,0x5deaaf286968,0x5deaaf28696d,0x5deaaf286970,0x5deaaf286985,0x5deaaf286987,0x55f1c6d2bccf,0x55f1c6d2bcd1,0x55f1c6d2bcd4,0x55f1c6d2bce1,0x55f1c6d2b7c8,0x55f1c6d2b7ca,0x5b35c617e966,0x5b35c617e968,0x5b35c617e96d,0x5b35c617e970,0x5b35c617e985,0x5b35c617e987,0x5deaaf286ccf,0x5deaaf286cd1,0x5deaaf286cd4,0x5deaaf286ce1,0x5deaaf2867c8,0x5deaaf2867ca,0x55f1c6d2b822,0x55f1c6d2b824,0x55f1c6d2b827,0x55f1c74ffe8d,0x55f1c74ffe9b,0x55f1c74ffe98,0x55f1c74ffe9e,0x7754d29a0f84,0x7754d29a0f8b,0x5deaaf286822,0x5deaaf286824,0x5deaaf286827,0x5deaaf515d87,0x5deaaf515d8d,0x5deaaf27def6,0x5deaaf27df21,0x5b35c687f6da,0x5b35c687f6dd,0x5a2e8f726d87,0x5a2e8f726d8d,0x5b35c617ec78,0x5b35c617ec7b,0x5898c1316c78,0x5898c1316c7b,0x5898c13167c8,0x5898c13167ca,0x5b35c640dd87,0x5b35c640dd8d,0x5b35c6175ef6,0x5b35c6175f21,0x5a2e8f48eef6,0x5a2e8f48ef21,0x5898c1316822,0x5898c1316824,0x5898c1316827,0x5898c1316ccf,0x5898c1316cd1,0x5898c1316cd4,0x5898c1316ce1,0x55f1c74ffe60,0x55f1c74ffe63,0x5b35c687f715,0x5b35c687f71a","1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0"
