run_tag,timestamp_utc,pblock,pblock_clb_total,pblock_clb_used,pblock_dsp_total,pblock_dsp_used,total_on_chip_power_w,dynamic_power_w,device_static_power_w,fmax_mhz,wns_ns,stage_count,muops,pcs,latencies
520.omnetpp_r,2025-07-11T20:01:43Z,pblock_2,2460,130,144,0,2.831,0.357,2.473,412.145,0.907,1+1+1+1+1+1,"MOVSXD-SHL, MOV-SHR-SUB, MOV-AND, MOV-SAR-MOVSXD, MOV-MOV, MOV-MOV","0x6502013c62a4,0x6502013c62a7,0x7640dc0a18a2,0x7640dc0a18a4,0x7640dc0a18a7,0x7640dc0a18b8,0x7640dc0a18c3,0x6502013c6068,0x6502013c606a,0x6502013c606c,0x7640dc4accd4,0x7640dc4acce1,0x7640dc4accd7,0x7640dc4acced,0x6502013c6068,0x6502013c606a,0x6502013c606c","1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0"
